"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","endTime","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","NChosen","minValue","maxValue","isWorstFirst","isSecondFirst","isThirdFirst","isBestFirst","catChoiceCondition","conflict"
"78",1.03219999998805,-1,-1,-1,1,-1,-1,-1,0.9828125,1.10546875,1.016796875,0.02626953125,1,77,"5589be79fdf99b18be320155",0.9345,1.03219999998805,0.9828125,0.7828369140625,1.00875651041667,1.10546875,0.02626953125,1.016796875,0.9828125,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1
"79",-1,-1,-1,2.72619999998824,-1,-1,-1,1,7.9267578125,9.0345703125,8.995751953125,6.02392578125,0,78,"5589be79fdf99b18be320155",0.6676,2.72619999998824,6.02392578125,7.99525146484375,2.62843424479167,9.0345703125,6.02392578125,8.995751953125,7.9267578125,1,0,10,TRUE,FALSE,FALSE,FALSE,"OR",4
"80",-1,-1,-1,4.33809999999403,-1,-1,-1,1,10,9.94501953125,9.947705078125,9.91953125,1,79,"5589be79fdf99b18be320155",0.5005,4.33809999999403,9.91953125,9.95306396484375,0.0447102864583329,10,9.91953125,9.947705078125,9.94501953125,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",5
"81",-1,1.09809999999402,-1,-1,-1,1,-1,-1,4.939990234375,0.0145507812500001,9.9169921875,9.94853515625,0,80,"5589be79fdf99b18be320155",1.4453,1.09809999999402,0.0145507812500001,6.20501708984375,8.253955078125,9.94853515625,0.0145507812500001,9.9169921875,4.939990234375,1,0,10,TRUE,FALSE,FALSE,FALSE,"OR",1
"82",-1,1.99609999999416,-1,-1,-1,1,-1,-1,9.9169921875,7.925341796875,9.996484375,10,1,81,"5589be79fdf99b18be320155",0.3023,1.99609999999416,7.925341796875,9.45970458984375,2.04581705729167,10,7.925341796875,9.996484375,9.9169921875,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",4
"83",-1,2.22959999999398,-1,-1,-1,1,-1,-1,7.20673828125,5.0544921875,7.001806640625,6.022900390625,1,82,"5589be79fdf99b18be320155",0.3689,2.22959999999398,5.0544921875,6.321484375,1.68932291666667,7.20673828125,5.0544921875,7.001806640625,6.022900390625,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"84",-1,3.22590000000605,-1,-1,-1,1,-1,-1,6.875634765625,4.02626953125,6.96220703125,2.835107421875,1,83,"5589be79fdf99b18be320155",0.4337,3.22590000000605,4.02626953125,5.1748046875,3.11959635416667,6.96220703125,2.835107421875,6.875634765625,4.02626953125,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",3
"85",-1,-1,-1,1.42909999999392,-1,-1,-1,1,5.966015625,9.0751953125,1.10546875,7.018408203125,0,84,"5589be79fdf99b18be320155",1.4159,1.42909999999392,7.018408203125,5.79127197265625,6.24773763020833,9.0751953125,1.10546875,7.018408203125,5.966015625,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1
"86",1.06440000000589,-1,-1,-1,1,-1,-1,-1,0,3.951025390625,1.03076171875,7.818310546875,1,85,"5589be79fdf99b18be320155",0.3017,1.06440000000589,0,3.2000244140625,4.26669921875,7.818310546875,0,3.951025390625,1.03076171875,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"87",1.62919999998803,-1,-1,-1,1,-1,-1,-1,10,9.933837890625,8.127978515625,9.990478515625,1,86,"5589be79fdf99b18be320155",0.2665,1.62919999998803,10,9.51307373046875,1.84679361979167,10,8.127978515625,9.990478515625,9.933837890625,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",1
"88",-1,-1,-1,2.81120000001783,-1,-1,-1,1,6.999609375,7.00712890625,9.033642578125,7.8869140625,0,87,"5589be79fdf99b18be320155",0.2848,2.81120000001783,7.8869140625,7.73182373046875,0.976285807291665,9.033642578125,6.999609375,7.8869140625,7.00712890625,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",4
"89",-1,-1,-1,1.19819999998799,-1,-1,-1,1,7.919921875,8.881591796875,7.9078125,7.994873046875,1,88,"5589be79fdf99b18be320155",0.2196,1.19819999998799,7.994873046875,8.1760498046875,0.357649739583334,8.881591796875,7.9078125,7.994873046875,7.919921875,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",1
"90",-1,-1,1.06469999998808,-1,-1,-1,1,-1,4.986083984375,2.78779296875,0.037841796875,1.03076171875,1,89,"5589be79fdf99b18be320155",1.349,1.06469999998808,0.037841796875,2.2106201171875,2.89703776041667,4.986083984375,0.037841796875,2.78779296875,1.03076171875,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"91",1.99569999998789,-1,-1,-1,1,-1,-1,-1,7.121142578125,7.00712890625,5.925634765625,3.91953125,0,90,"5589be79fdf99b18be320155",0.1876,1.99569999998789,7.121142578125,5.993359375,2.76510416666667,7.121142578125,3.91953125,7.00712890625,5.925634765625,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1
"92",-1,3.05959999999413,-1,-1,-1,1,-1,-1,8.977734375,8.919775390625,8.0322265625,7.036279296875,1,91,"5589be79fdf99b18be320155",0.3287,3.05959999999413,8.919775390625,8.24150390625,1.60696614583333,8.977734375,7.036279296875,8.919775390625,8.0322265625,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",1
"93",1.53030000001195,-1,1.92969999998809,-1,1,-1,2,-1,8.02373046875,6.074951171875,8.012548828125,6.022900390625,0,92,"5589be79fdf99b18be320155",0.7818,1.53030000001195,8.02373046875,7.03353271484375,1.347509765625,8.02373046875,6.022900390625,8.012548828125,6.074951171875,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1
"94",0.932700000017803,-1,2.36099999999988,3.07780000001185,1,-1,2,3,2.01982421875,1.070166015625,0.0212402343750001,0.869921875,0,93,"5589be79fdf99b18be320155",2.4104,0.932700000017803,2.01982421875,0.9952880859375,1.29873046875,2.01982421875,0.0212402343750001,1.070166015625,0.869921875,3,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1
"95",-1,-1,1.43020000001798,-1,-1,-1,1,-1,3.912939453125,5.03095703125,1.864697265625,0.99775390625,1,94,"5589be79fdf99b18be320155",0.3311,1.43020000001798,1.864697265625,2.9515869140625,2.60511067708333,5.03095703125,0.99775390625,3.912939453125,1.864697265625,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1
"96",2.69369999998798,-1,-1,-1,1,-1,-1,-1,8.942041015625,9.0310546875,6.96220703125,8.91259765625,0,95,"5589be79fdf99b18be320155",0.2386,2.69369999998798,8.942041015625,8.46197509765625,1.99969075520833,9.0310546875,6.96220703125,8.942041015625,8.91259765625,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1
"97",-1,-1,1.06449999999995,-1,-1,-1,1,-1,8.092822265625,0.869921875,1.016796875,5.000439453125,0,96,"5589be79fdf99b18be320155",2.0816,1.06449999999995,1.016796875,3.7449951171875,3.83343098958333,8.092822265625,0.869921875,5.000439453125,1.016796875,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",1
"98",-1,1.64670000001774,-1,-1,-1,1,-1,-1,5.03330078125,3.912939453125,8.0322265625,7.925244140625,1,97,"5589be79fdf99b18be320155",0.2334,1.64670000001774,3.912939453125,6.225927734375,3.083984375,8.0322265625,3.912939453125,7.925244140625,5.03330078125,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"99",0.980999999999994,2.82669999998802,2.21180000001186,-1,1,3,2,-1,1.864697265625,1.047314453125,0.08544921875,6.034423828125,0,98,"5589be79fdf99b18be320155",2.2553,0.980999999999994,1.864697265625,2.25797119140625,2.89669596354167,6.034423828125,0.08544921875,1.864697265625,1.047314453125,3,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1
"100",2.17830000001209,-1,-1,-1,1,-1,-1,-1,9.96376953125,9.951611328125,10,9.982080078125,0,99,"5589be79fdf99b18be320155",0.2525,2.17830000001209,9.96376953125,9.974365234375,0.0303385416666657,10,9.951611328125,9.982080078125,9.96376953125,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",5
"101",-1,-1,1.0809999999999,1.94570000001795,-1,-1,1,2,6.038671875,7.018408203125,9.023095703125,8.882958984375,0,100,"5589be79fdf99b18be320155",1.1329,1.0809999999999,9.023095703125,7.74078369140625,2.269482421875,9.023095703125,6.038671875,8.882958984375,7.018408203125,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1
"102",1.59540000000584,-1,-1,-1,1,-1,-1,-1,7.9193359375,6.074951171875,9.868310546875,9.96376953125,1,101,"5589be79fdf99b18be320155",0.2319,1.59540000000584,7.9193359375,8.456591796875,3.17552083333333,9.96376953125,6.074951171875,9.868310546875,7.9193359375,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1
"103",-1,-1,2.17839999997614,3.70739999997613,-1,-1,1,2,7.151611328125,7.9814453125,9.0345703125,9.988623046875,0,102,"5589be79fdf99b18be320155",1.7939,2.17839999997614,9.0345703125,8.5390625,1.84993489583333,9.988623046875,7.151611328125,9.0345703125,7.9814453125,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",3
"104",1.11430000001178,2.44630000001189,-1,-1,1,2,-1,-1,0.0212402343750001,0.0459472656249998,4.02587890625,3.91953125,0,103,"5589be79fdf99b18be320155",1.6868,1.11430000001178,0.0212402343750001,2.0031494140625,2.64254557291667,4.02587890625,0.0212402343750001,3.91953125,0.0459472656249998,2,0,10,TRUE,FALSE,FALSE,FALSE,"OR",1
"105",-1,-1,3.80720000001793,-1,-1,-1,1,-1,10,8.009716796875,9.9583984375,6.022900390625,0,104,"5589be79fdf99b18be320155",0.6503,3.80720000001793,9.9583984375,8.49775390625,3.2998046875,10,6.022900390625,9.9583984375,8.009716796875,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",4
"106",-1,-1,-1,1.66259999999397,-1,-1,-1,1,7.151611328125,9.02333984375,9.903466796875,0.166455078125,1,105,"5589be79fdf99b18be320155",0.2466,1.66259999999397,0.166455078125,6.56121826171875,8.52635091145833,9.903466796875,0.166455078125,9.02333984375,7.151611328125,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"107",-1,1.41429999998218,-1,-1,-1,1,-1,-1,9.91953125,9.973095703125,7.919921875,9.94580078125,1,106,"5589be79fdf99b18be320155",0.3151,1.41429999998218,9.973095703125,9.43958740234375,2.026220703125,9.973095703125,7.919921875,9.94580078125,9.91953125,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2
"108",-1,2.029,1.56240000000594,-1,-1,2,1,-1,7.136865234375,2.915576171875,4.939990234375,9.9716796875,0,107,"5589be79fdf99b18be320155",1.3478,1.56240000000594,4.939990234375,6.24102783203125,4.433935546875,9.9716796875,2.915576171875,7.136865234375,4.939990234375,2,0,10,FALSE,FALSE,TRUE,FALSE,"OR",1
"109",2.99230000001194,3.55940000000601,1.24709999999413,1.66249999999991,3,4,1,2,0.0686523437499997,1.03251953125,0.0212402343750001,0.0784179687499997,0,108,"5589be79fdf99b18be320155",2.6615,1.24709999999413,0.0212402343750001,0.30020751953125,0.371956380208333,1.03251953125,0.0212402343750001,0.0784179687499997,0.0686523437499997,4,0,10,TRUE,FALSE,FALSE,FALSE,"OR",1
"110",-1,-1,1.3130000000001,-1,-1,-1,1,-1,1.08720703125,4.02626953125,1.99130859375,9.9716796875,1,109,"5589be79fdf99b18be320155",0.4232,1.3130000000001,1.99130859375,4.2691162109375,4.24254557291667,9.9716796875,1.08720703125,4.02626953125,1.99130859375,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1
"111",-1,-1,3.69200000000001,-1,-1,-1,1,-1,2.996923828125,9.991064453125,6.90693359375,9.958447265625,0,110,"5589be79fdf99b18be320155",0.347,3.69200000000001,6.90693359375,7.46334228515625,5.955224609375,9.991064453125,2.996923828125,9.958447265625,6.90693359375,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",3
"112",-1,2.51099999999997,-1,-1,-1,1,-1,-1,8.092822265625,5.890234375,5.925634765625,9.9716796875,1,111,"5589be79fdf99b18be320155",0.2654,2.51099999999997,5.890234375,7.4700927734375,2.10647786458333,9.9716796875,5.890234375,8.092822265625,5.925634765625,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",2
"113",1.18100000000004,-1,-1,-1,1,-1,-1,-1,0.08544921875,8.10244140625,6.931005859375,4.0751953125,1,112,"5589be79fdf99b18be320155",0.2256,1.18100000000004,0.08544921875,4.79852294921875,6.28409830729167,8.10244140625,0.08544921875,6.931005859375,4.0751953125,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"114",1.79580000001192,2.69299999999998,1.36280000001193,-1,2,3,1,-1,2.915576171875,1.03251953125,6.903271484375,7.070654296875,0,113,"5589be79fdf99b18be320155",1.6187,1.36280000001193,6.903271484375,4.48050537109375,4.597314453125,7.070654296875,1.03251953125,6.903271484375,2.915576171875,3,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1
"115",1.864299999982,-1,-1,-1,1,-1,-1,-1,7.070654296875,7.2119140625,9.02333984375,9.9583984375,1,114,"5589be79fdf99b18be320155",0.1662,1.864299999982,7.070654296875,8.31607666015625,1.66056315104167,9.9583984375,7.070654296875,9.02333984375,7.2119140625,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",3
"116",1.25549999999998,1.72009999999409,3.382599999994,-1,1,2,3,-1,0.0675292968750002,8.0828125,0.99775390625,2.996923828125,0,115,"5589be79fdf99b18be320155",2.3481,1.25549999999998,0.0675292968750002,3.0362548828125,3.95830078125,8.0828125,0.0675292968750002,2.996923828125,0.99775390625,3,0,10,TRUE,FALSE,FALSE,FALSE,"OR",1
"117",-1,1.61319999998818,2.49430000001189,-1,-1,1,2,-1,7.818310546875,7.889208984375,1.975,8.980419921875,0,116,"5589be79fdf99b18be320155",1.1146,1.61319999998818,7.889208984375,6.66573486328125,6.25431315104167,8.980419921875,1.975,7.889208984375,7.818310546875,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1
"118",-1,-1,2.24500000000012,-1,-1,-1,1,-1,0.973095703125,2.9951171875,0.0554687500000001,7.883642578125,1,117,"5589be79fdf99b18be320155",0.2852,2.24500000000012,0.0554687500000001,2.9768310546875,3.89514973958333,7.883642578125,0.0554687500000001,2.9951171875,0.973095703125,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"119",2.96020000001795,-1,-1,-1,1,-1,-1,-1,6.02392578125,8.077880859375,6.931005859375,6.875634765625,1,118,"5589be79fdf99b18be320155",0.2856,2.96020000001795,6.02392578125,6.97711181640625,1.27091471354167,8.077880859375,6.02392578125,6.931005859375,6.875634765625,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",2
"120",1.01469999998812,-1,-1,-1,1,-1,-1,-1,0,7.9193359375,0.0784179687499997,3.9689453125,1,119,"5589be79fdf99b18be320155",0.267,1.01469999998812,0,2.9916748046875,3.98889973958333,7.9193359375,0,3.9689453125,0.0784179687499997,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1
"121",-1,-1,1.5532000000012,-1,-1,-1,1,-1,8.08888888888889,8.27777777777778,1.97777777777778,6.78888888888889,1,0,"55a43687fdf99b7da1908e0f",0.3967,1.5532000000012,1.97777777777778,6.28333333333333,5.74074074074074,8.27777777777778,1.97777777777778,8.08888888888889,6.78888888888889,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",3
"122",-1,-1,2.55509999999981,-1,-1,-1,1,-1,6.96666666666667,4.95555555555556,7.85555555555556,5.57777777777778,1,1,"55a43687fdf99b7da1908e0f",0.1752,2.55509999999981,7.85555555555556,6.33888888888889,1.84444444444444,7.85555555555556,4.95555555555556,6.96666666666667,5.57777777777778,1,0.133333333,9.966666667,FALSE,FALSE,FALSE,TRUE,"XOR",2
"123",-1,-1,2.95559999999955,-1,-1,-1,1,-1,7.92222222222222,5.83333333333333,6.88888888888889,5.08888888888889,0,2,"55a43687fdf99b7da1908e0f",0.174,2.95559999999955,6.88888888888889,6.43333333333333,1.79259259259259,7.92222222222222,5.08888888888889,6.88888888888889,5.83333333333333,1,0.133333333,9.966666667,FALSE,TRUE,FALSE,FALSE,"OR",4
"124",-1,-1,2.88880000000063,2.05390000000034,-1,-1,2,1,8.35555555555556,4.51111111111111,8.17777777777778,5.9,0,3,"55a43687fdf99b7da1908e0f",1.7548,2.05390000000034,5.9,6.73611111111111,2.96666666666667,8.35555555555556,4.51111111111111,8.17777777777778,5.9,2,0.133333333,9.966666667,FALSE,FALSE,TRUE,FALSE,"OR",2
"125",-1,-1,1.92029999999909,-1,-1,-1,1,-1,5.96666666666667,3.84444444444444,3.92222222222222,6.03333333333333,1,4,"55a43687fdf99b7da1908e0f",1.4268,1.92029999999909,3.92222222222222,4.94166666666667,1.46296296296296,6.03333333333333,3.84444444444444,5.96666666666667,3.92222222222222,1,0.133333333,9.966666667,FALSE,FALSE,TRUE,FALSE,"XOR",3
"126",-1,2.154,-1,-1,-1,1,-1,-1,9.05555555555556,9,9.65555555555556,8.91111111111111,0,5,"55a43687fdf99b7da1908e0f",0.2236,2.154,9,9.15555555555556,0.325925925925928,9.65555555555556,8.91111111111111,9.05555555555556,9,1,0.133333333,9.966666667,FALSE,FALSE,TRUE,FALSE,"OR",1
"127",2.77240000000029,-1,-1,-1,1,-1,-1,-1,9.83333333333333,9.93333333333333,9.67777777777778,9.92222222222222,1,6,"55a43687fdf99b7da1908e0f",0.1996,2.77240000000029,9.83333333333333,9.84166666666667,0.218518518518515,9.93333333333333,9.67777777777778,9.92222222222222,9.83333333333333,1,0.133333333,9.966666667,FALSE,FALSE,TRUE,FALSE,"XOR",5
"128",-1,-1,1.70329999999899,-1,-1,-1,1,-1,7.05555555555556,7.12222222222222,2.12222222222222,7.95555555555556,0,7,"55a43687fdf99b7da1908e0f",0.1603,1.70329999999899,2.12222222222222,6.06388888888889,5.25555555555556,7.95555555555556,2.12222222222222,7.12222222222222,7.05555555555556,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"OR",1
"129",-1,-1,-1,2.95550000000003,-1,-1,-1,1,1.02222222222222,1.33333333333333,1.72222222222222,1.22222222222222,1,8,"55a43687fdf99b7da1908e0f",0.1486,2.95550000000003,1.22222222222222,1.325,0.403703703703704,1.72222222222222,1.02222222222222,1.33333333333333,1.22222222222222,1,0.133333333,9.966666667,FALSE,FALSE,TRUE,FALSE,"XOR",4
"130",-1,1.93709999999965,-1,-1,-1,1,-1,-1,9.94444444444444,9.83333333333333,9.71111111111111,9.92222222222222,0,9,"55a43687fdf99b7da1908e0f",0.3321,1.93709999999965,9.83333333333333,9.85277777777778,0.18888888888889,9.94444444444444,9.71111111111111,9.92222222222222,9.83333333333333,1,0.133333333,9.966666667,FALSE,FALSE,TRUE,FALSE,"OR",5
"131",-1,-1,-1,2.05430000000069,-1,-1,-1,1,8.98888888888889,9.05555555555556,9.02222222222222,8.04444444444444,1,10,"55a43687fdf99b7da1908e0f",0.1445,2.05430000000069,8.04444444444444,8.77777777777778,0.97777777777778,9.05555555555556,8.04444444444444,9.02222222222222,8.98888888888889,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",5
"132",-1,-1,3.72379999999907,-1,-1,-1,1,-1,7.96666666666667,5.97777777777778,6.92222222222222,8,0,11,"55a43687fdf99b7da1908e0f",0.1501,3.72379999999907,6.92222222222222,7.21666666666667,1.65185185185185,8,5.97777777777778,7.96666666666667,6.92222222222222,1,0.133333333,9.966666667,FALSE,FALSE,TRUE,FALSE,"OR",5
"133",-1,-1,-1,2.55449999999996,-1,-1,-1,1,7.25555555555555,8.88888888888889,7.92222222222222,2.13333333333333,0,12,"55a43687fdf99b7da1908e0f",0.1528,2.55449999999996,2.13333333333333,6.55,5.88888888888889,8.88888888888889,2.13333333333333,7.92222222222222,7.25555555555555,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"OR",4
"134",2.02069999999912,-1,-1,-1,1,-1,-1,-1,3.05555555555556,3.98888888888889,4.95555555555556,5.32222222222222,1,13,"55a43687fdf99b7da1908e0f",0.1719,2.02069999999912,3.05555555555556,4.33055555555556,1.7,5.32222222222222,3.05555555555556,4.95555555555556,3.98888888888889,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",3
"135",-1,2.92219999999929,-1,-1,-1,1,-1,-1,7.07777777777778,6.88888888888889,8.51111111111111,7.03333333333333,0,14,"55a43687fdf99b7da1908e0f",0.1267,2.92219999999929,6.88888888888889,7.37777777777778,0.651851851851852,8.51111111111111,6.88888888888889,7.07777777777778,7.03333333333333,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"OR",2
"136",-1,-1,-1,1.53600000000006,-1,-1,-1,1,1.72222222222222,3.2,1.31111111111111,1.22222222222222,0,15,"55a43687fdf99b7da1908e0f",0.6919,1.53600000000006,1.22222222222222,1.86388888888889,0.855555555555556,3.2,1.22222222222222,1.72222222222222,1.31111111111111,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"OR",3
"137",-1,-1,4.45850000000019,-1,-1,-1,1,-1,7.06666666666667,8.05555555555556,6.76666666666667,6.96666666666667,1,16,"55a43687fdf99b7da1908e0f",0.2048,4.45850000000019,6.76666666666667,7.21388888888889,0.596296296296297,8.05555555555556,6.76666666666667,7.06666666666667,6.96666666666667,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",5
"138",3.13929999999891,-1,-1,-1,1,-1,-1,-1,5.86666666666667,7.07777777777778,7.25555555555555,9.07777777777778,1,17,"55a43687fdf99b7da1908e0f",0.1523,3.13929999999891,5.86666666666667,7.31944444444444,1.93703703703704,9.07777777777778,5.86666666666667,7.25555555555555,7.07777777777778,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",5
"139",-1,-1,-1,1.78690000000029,-1,-1,-1,1,6.76666666666667,5.96666666666667,6.78888888888889,3.96666666666667,0,18,"55a43687fdf99b7da1908e0f",0.1906,1.78690000000029,3.96666666666667,5.87222222222222,2.54074074074074,6.78888888888889,3.96666666666667,6.76666666666667,5.96666666666667,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"OR",4
"140",-1,-1,2.42129999999906,-1,-1,-1,1,-1,9.83333333333333,9.67777777777778,9.67777777777778,9.87777777777778,0,19,"55a43687fdf99b7da1908e0f",0.194,2.42129999999906,9.67777777777778,9.76666666666667,0.118518518518515,9.87777777777778,9.67777777777778,9.83333333333333,9.67777777777778,1,0.133333333,9.966666667,TRUE,FALSE,TRUE,FALSE,"OR",5
"141",-1,-1,-1,2.13709999999969,-1,-1,-1,1,9.04444444444444,9.07777777777778,7.78888888888889,6.95555555555556,1,20,"55a43687fdf99b7da1908e0f",0.1693,2.13709999999969,6.95555555555556,8.21666666666667,1.68148148148148,9.07777777777778,6.95555555555556,9.04444444444444,7.78888888888889,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",4
"142",-1,-1,-1,1.90210000000161,-1,-1,-1,1,6.88888888888889,5.93333333333333,5.83333333333333,5.95555555555556,0,21,"55a43687fdf99b7da1908e0f",0.2239,1.90210000000161,5.95555555555556,6.15277777777778,0.425925925925926,6.88888888888889,5.83333333333333,5.95555555555556,5.93333333333333,1,0.133333333,9.966666667,FALSE,TRUE,FALSE,FALSE,"OR",1
"143",-1,1.66999999999985,-1,-1,-1,1,-1,-1,7,2.06666666666667,6.9,8.53333333333333,0,22,"55a43687fdf99b7da1908e0f",0.1852,1.66999999999985,2.06666666666667,6.125,5.41111111111111,8.53333333333333,2.06666666666667,7,6.9,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"OR",4
"144",-1,-1,3.57340000000022,-1,-1,-1,1,-1,8.06666666666667,6.98888888888889,5.95555555555556,8.16666666666667,0,23,"55a43687fdf99b7da1908e0f",0.2893,3.57340000000022,5.95555555555556,7.29444444444444,1.78518518518518,8.16666666666667,5.95555555555556,8.06666666666667,6.98888888888889,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"OR",4
"145",-1,-1,2.97250000000008,-1,-1,-1,1,-1,6.96666666666667,7.98888888888889,2.41111111111111,8.91111111111111,1,24,"55a43687fdf99b7da1908e0f",0.2181,2.97250000000008,2.41111111111111,6.56944444444444,5.54444444444444,8.91111111111111,2.41111111111111,7.98888888888889,6.96666666666667,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",4
"146",-1,-1,4.67550000000006,-1,-1,-1,1,-1,9.35555555555555,7.05555555555556,3.96666666666667,8.2,1,25,"55a43687fdf99b7da1908e0f",0.196,4.67550000000006,3.96666666666667,7.14444444444444,4.23703703703704,9.35555555555555,3.96666666666667,8.2,7.05555555555556,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",2
"147",-1,-1,2.68840000000046,-1,-1,-1,1,-1,6.96666666666667,6.22222222222222,6.03333333333333,7.98888888888889,1,26,"55a43687fdf99b7da1908e0f",0.3864,2.68840000000046,6.03333333333333,6.80277777777778,1.02592592592593,7.98888888888889,6.03333333333333,6.96666666666667,6.22222222222222,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",5
"148",3.90770000000111,-1,-1,-1,1,-1,-1,-1,0.133333333333333,0.888888888888889,1.15555555555556,1.02222222222222,1,27,"55a43687fdf99b7da1908e0f",1.0059,3.90770000000111,0.133333333333333,0.8,0.888888888888889,1.15555555555556,0.133333333333333,1.02222222222222,0.888888888888889,1,0.133333333,9.966666667,TRUE,FALSE,FALSE,FALSE,"XOR",5
