"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","isMoreTarget","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","conflictRT","secondValue","thirdValue","isSecondFirst","isThirdFirst","multiTarget"
"9964",-1,4.38549999999987,-1,-1,-1,1,-1,-1,9.5767578125,9.319677734375,7.64580078125,6.86787109375,1,3,"60fd84bd019682124d96c178",4.38549999999987,9.319677734375,8.35252685546875,1.979541015625,9.5767578125,6.86787109375,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,8.6004,9.319677734375,7.64580078125,TRUE,FALSE,FALSE
"9965",-1,-1,4.05010000000061,3.28400000000011,-1,-1,2,1,2.9779296875,2.8755859375,0.551611328125,0.434619140625,0,4,"60fd84bd019682124d96c178",3.28400000000011,0.434619140625,1.7099365234375,1.70042317708333,2.9779296875,0.434619140625,FALSE,2,0.083837891,9.960986328,TRUE,FALSE,"OR",1,3.8667,2.8755859375,0.551611328125,FALSE,FALSE,FALSE
"9966",-1,-1,2.96670000000017,-1,-1,-1,1,-1,0.837744140625,0.642919921875,1.373291015625,0.545556640625,1,5,"60fd84bd019682124d96c178",2.96670000000017,1.373291015625,0.8498779296875,0.40576171875,1.373291015625,0.545556640625,FALSE,1,0.083837891,9.960986328,FALSE,TRUE,"XOR",1,3.4151,0.837744140625,0.642919921875,FALSE,FALSE,FALSE
"9967",-1,-1,-1,2.00070000000028,-1,-1,-1,1,1.381689453125,2.192724609375,4.835791015625,1.647412109375,1,6,"60fd84bd019682124d96c178",2.00070000000028,1.647412109375,2.514404296875,1.51028645833333,4.835791015625,1.381689453125,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,2.8294,2.192724609375,1.647412109375,FALSE,TRUE,FALSE
"9968",-1,-1,-1,2.6513000000009,-1,-1,-1,1,0.837744140625,0.551611328125,0.2671875,0.15595703125,1,7,"60fd84bd019682124d96c178",2.6513000000009,0.15595703125,0.453125,0.396223958333333,0.837744140625,0.15595703125,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",1,2.6282,0.551611328125,0.2671875,FALSE,FALSE,FALSE
"9969",7.75359999999955,-1,5.96240000000034,-1,2,-1,1,-1,2.192724609375,5.323486328125,0.3453125,0.3392578125,0,8,"60fd84bd019682124d96c178",5.96240000000034,0.3453125,2.0501953125,2.28125,5.323486328125,0.3392578125,FALSE,2,0.083837891,9.960986328,FALSE,FALSE,"OR",1,2.9242,2.192724609375,0.3453125,FALSE,TRUE,FALSE
"9970",-1,4.95109999999977,5.9855,1.93359999999961,-1,2,3,1,3.1078125,0.35302734375,4.915673828125,1.647412109375,0,9,"60fd84bd019682124d96c178",1.93359999999961,1.647412109375,2.5059814453125,2.87060546875,4.915673828125,0.35302734375,FALSE,3,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.4973,3.1078125,1.647412109375,FALSE,TRUE,FALSE
"9971",2.70109999999954,-1,-1,-1,1,-1,-1,-1,0.303857421875,5.25205078125,4.984228515625,2.506982421875,1,10,"60fd84bd019682124d96c178",2.70109999999954,0.303857421875,3.26177978515625,3.943896484375,5.25205078125,0.303857421875,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",1,3.38,4.984228515625,2.506982421875,FALSE,FALSE,FALSE
"9972",-1,-1,-1,-1,-1,-1,-1,-1,8.31396484375,8.93330078125,7.53662109375,9.5767578125,0,11,"60fd84bd019682124d96c178",-1,-1,8.5901611328125,1.40472005208333,9.5767578125,7.53662109375,FALSE,-1,0.083837891,9.960986328,FALSE,FALSE,"OR",3,6.6491,8.93330078125,8.31396484375,FALSE,FALSE,FALSE
"9973",-1,-1,-1,6.03500000000008,-1,-1,-1,1,7.18349609375,4.22822265625,8.38330078125,0.434619140625,0,12,"60fd84bd019682124d96c178",6.03500000000008,0.434619140625,5.05740966796875,6.163720703125,8.38330078125,0.434619140625,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"OR",1,5.1802,7.18349609375,4.22822265625,FALSE,FALSE,FALSE
"9974",7.50229999999965,3.96839999999929,6.95379999999977,2.35029999999983,4,2,3,1,6.52021484375,0.642919921875,3.0337890625,5.21337890625,0,13,"60fd84bd019682124d96c178",2.35029999999983,5.21337890625,3.85257568359375,4.279541015625,6.52021484375,0.642919921875,FALSE,4,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.1098,5.21337890625,3.0337890625,TRUE,FALSE,FALSE
"9975",-1,6.71900000000005,-1,4.00200000000018,-1,2,-1,1,2.8755859375,8.38330078125,9.1099609375,4.21708984375,0,14,"60fd84bd019682124d96c178",4.00200000000018,4.21708984375,6.146484375,4.36119791666667,9.1099609375,2.8755859375,FALSE,2,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.197,8.38330078125,4.21708984375,FALSE,TRUE,FALSE
"9976",-1,-1,-1,1.89990000000034,-1,-1,-1,1,0.303857421875,0.434619140625,2.192724609375,1.0533203125,1,15,"60fd84bd019682124d96c178",1.89990000000034,1.0533203125,0.99613037109375,0.923030598958333,2.192724609375,0.303857421875,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,3.4965,1.0533203125,0.434619140625,TRUE,FALSE,FALSE
"9977",-1,-1,-1,3.71790000000033,-1,-1,-1,1,7.345654296875,7.18017578125,6.12734375,6.993310546875,1,16,"60fd84bd019682124d96c178",3.71790000000033,6.993310546875,6.91162109375,1.045703125,7.345654296875,6.12734375,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,5.8331,7.18017578125,6.993310546875,FALSE,TRUE,FALSE
"9978",4.05290000000036,-1,-1,-1,1,-1,-1,-1,4.915673828125,7.899609375,7.9880859375,4.43466796875,0,17,"60fd84bd019682124d96c178",4.05290000000036,4.915673828125,6.30950927734375,2.49978841145833,7.9880859375,4.43466796875,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.8309,7.899609375,4.915673828125,FALSE,TRUE,FALSE
"9979",6.30200000000013,3.71770000000015,7.06999999999994,-1,2,1,3,-1,3.89560546875,0.4904296875,0.36064453125,0.36064453125,0,18,"60fd84bd019682124d96c178",3.71770000000015,0.4904296875,1.2768310546875,1.22158203125,3.89560546875,0.36064453125,TRUE,3,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.0318,0.4904296875,0.36064453125,TRUE,FALSE,TRUE
"9980",5.53410000000054,2.46660000000043,3.45110000000045,4.46740000000023,4,1,2,3,0.2671875,0.269970703125,2.0091796875,1.724755859375,0,19,"60fd84bd019682124d96c178",2.46660000000043,0.269970703125,1.0677734375,1.06744791666667,2.0091796875,0.2671875,FALSE,4,0.083837891,9.960986328,FALSE,FALSE,"OR",1,2.2476,1.724755859375,0.269970703125,FALSE,TRUE,FALSE
"9981",-1,4.06619999999907,-1,-1,-1,1,-1,-1,4.98037109375,0.434619140625,0.4904296875,1.266455078125,1,20,"60fd84bd019682124d96c178",4.06619999999907,0.434619140625,1.79296875,1.8111328125,4.98037109375,0.434619140625,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",1,2.0474,1.266455078125,0.4904296875,FALSE,FALSE,FALSE
"9982",-1,-1,-1,-1,-1,-1,-1,-1,7.002490234375,8.629541015625,6.99609375,9.319677734375,0,21,"60fd84bd019682124d96c178",-1,-1,7.98695068359375,1.321142578125,9.319677734375,6.99609375,FALSE,-1,0.083837891,9.960986328,FALSE,FALSE,"OR",2,6.682,8.629541015625,7.002490234375,FALSE,FALSE,FALSE
"9983",4.13540000000057,-1,2.71910000000071,-1,2,-1,1,-1,1.317431640625,1.510302734375,0.994921875,6.806884765625,0,22,"60fd84bd019682124d96c178",2.71910000000071,0.994921875,2.65738525390625,2.21661783854167,6.806884765625,0.994921875,FALSE,2,0.083837891,9.960986328,TRUE,FALSE,"OR",1,4.3596,1.510302734375,1.317431640625,FALSE,FALSE,FALSE
"9984",-1,-1,-1,5.80120000000011,-1,-1,-1,1,7.9880859375,4.528125,5.178955078125,7.279150390625,1,23,"60fd84bd019682124d96c178",5.80120000000011,7.279150390625,6.2435791015625,2.28727213541667,7.9880859375,4.528125,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",3,6.3425,7.279150390625,5.178955078125,TRUE,FALSE,FALSE
"9985",4.61850000000004,3.9169000000004,-1,3.16760000000045,3,2,-1,1,5.21337890625,4.22822265625,8.507763671875,6.028466796875,0,24,"60fd84bd019682124d96c178",3.16760000000045,6.028466796875,5.9944580078125,2.35498046875,8.507763671875,4.22822265625,FALSE,3,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.8824,6.028466796875,5.21337890625,TRUE,FALSE,FALSE
"9986",-1,-1,2.45230000000083,-1,-1,-1,1,-1,4.984228515625,6.999072265625,2.945556640625,6.999072265625,1,25,"60fd84bd019682124d96c178",2.45230000000083,2.945556640625,5.481982421875,3.38190104166667,6.999072265625,2.945556640625,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",1,1.9915,6.999072265625,4.984228515625,FALSE,FALSE,FALSE
"9987",2.55079999999975,-1,6.18570000000022,4.3681000000006,1,-1,3,2,0.36064453125,4.72880859375,4.967578125,3.221826171875,0,26,"60fd84bd019682124d96c178",2.55079999999975,0.36064453125,3.31971435546875,3.94542643229167,4.967578125,0.36064453125,FALSE,3,0.083837891,9.960986328,TRUE,FALSE,"OR",1,3.7133,4.72880859375,3.221826171875,FALSE,FALSE,FALSE
"9988",-1,4.56840000000034,-1,-1,-1,1,-1,-1,3.0337890625,1.724755859375,1.33544921875,0.673583984375,1,27,"60fd84bd019682124d96c178",4.56840000000034,1.724755859375,1.69189453125,1.35774739583333,3.0337890625,0.673583984375,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,2.2237,1.724755859375,1.33544921875,TRUE,FALSE,FALSE
"9989",7.25250000000005,-1,-1,-1,1,-1,-1,-1,9.303271484375,7.625341796875,9.129931640625,8.507763671875,0,28,"60fd84bd019682124d96c178",7.25250000000005,9.303271484375,8.6415771484375,1.35498046875,9.303271484375,7.625341796875,FALSE,1,0.083837891,9.960986328,FALSE,TRUE,"OR",3,3.7477,9.129931640625,8.507763671875,FALSE,FALSE,FALSE
"9990",4.33750000000009,-1,-1,-1,1,-1,-1,-1,3.344189453125,9.427685546875,9.829736328125,6.950830078125,0,29,"60fd84bd019682124d96c178",4.33750000000009,3.344189453125,7.3881103515625,5.39189453125,9.829736328125,3.344189453125,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"OR",3,4.6163,9.427685546875,6.950830078125,FALSE,FALSE,FALSE
"9991",-1,-1,3.28629999999976,2.55140000000029,-1,-1,2,1,7.5107421875,5.978173828125,0.303857421875,2.568896484375,0,30,"60fd84bd019682124d96c178",2.55140000000029,2.568896484375,4.09041748046875,5.04874674479167,7.5107421875,0.303857421875,FALSE,2,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.5488,5.978173828125,2.568896484375,FALSE,TRUE,FALSE
"9992",3.26829999999995,-1,-1,-1,1,-1,-1,-1,0.434619140625,8.827490234375,0.545556640625,0.3392578125,1,31,"60fd84bd019682124d96c178",3.26829999999995,0.434619140625,2.53673095703125,2.92996419270833,8.827490234375,0.3392578125,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,2.3656,0.545556640625,0.434619140625,FALSE,TRUE,FALSE
"9993",-1,-1,2.41750000000002,-1,-1,-1,1,-1,6.12734375,8.31396484375,2.07373046875,9.331396484375,1,32,"60fd84bd019682124d96c178",2.41750000000002,2.07373046875,6.46160888671875,5.85050455729167,9.331396484375,2.07373046875,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",1,2.2316,8.31396484375,6.12734375,FALSE,FALSE,FALSE
"9994",-1,-1,4.50129999999967,-1,-1,-1,1,-1,5.178955078125,7.899609375,4.528125,8.4310546875,1,33,"60fd84bd019682124d96c178",4.50129999999967,4.528125,6.50943603515625,2.641748046875,8.4310546875,4.528125,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",2,6.6656,7.899609375,5.178955078125,FALSE,FALSE,FALSE
"9995",-1,4.40200000000004,6.4019000000003,3.83529999999973,-1,2,3,1,0.551611328125,0.280517578125,2.568896484375,2.0091796875,0,34,"60fd84bd019682124d96c178",3.83529999999973,2.0091796875,1.35255126953125,1.42937825520833,2.568896484375,0.280517578125,FALSE,3,0.083837891,9.960986328,FALSE,FALSE,"OR",1,2.5638,2.0091796875,0.551611328125,TRUE,FALSE,FALSE
"9996",-1,3.28520000000026,-1,5.08609999999953,-1,1,-1,2,9.873193359375,0.545556640625,5.978173828125,6.280859375,0,35,"60fd84bd019682124d96c178",3.28520000000026,0.545556640625,5.66944580078125,6.83185221354167,9.873193359375,0.545556640625,FALSE,2,0.083837891,9.960986328,TRUE,FALSE,"OR",2,4.7806,6.280859375,5.978173828125,FALSE,FALSE,FALSE
"9997",-1,2.61909999999966,-1,-1,-1,1,-1,-1,0.86669921875,0.817578125,2.523486328125,0.434619140625,1,36,"60fd84bd019682124d96c178",2.61909999999966,0.817578125,1.160595703125,0.96796875,2.523486328125,0.434619140625,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,3.5467,0.86669921875,0.817578125,FALSE,TRUE,FALSE
"9998",-1,-1,3.61729999999989,-1,-1,-1,1,-1,8.724267578125,6.999072265625,5.951513671875,9.68017578125,1,37,"60fd84bd019682124d96c178",3.61729999999989,5.951513671875,7.83875732421875,2.51632486979167,9.68017578125,5.951513671875,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",3,4.6473,8.724267578125,6.999072265625,FALSE,FALSE,FALSE
"9999",4.01810000000069,-1,-1,-1,1,-1,-1,-1,0.952197265625,0.434619140625,4.04326171875,0.434619140625,1,38,"60fd84bd019682124d96c178",4.01810000000069,0.952197265625,1.46617431640625,1.37540690104167,4.04326171875,0.434619140625,TRUE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,3.4816,0.952197265625,0.434619140625,TRUE,FALSE,TRUE
"10000",-1,-1,-1,5.43730000000073,-1,-1,-1,1,9.039501953125,9.68017578125,9.244873046875,6.375634765625,0,39,"60fd84bd019682124d96c178",5.43730000000073,6.375634765625,8.58504638671875,2.94588216145833,9.68017578125,6.375634765625,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"OR",3,5.9481,9.244873046875,9.039501953125,FALSE,FALSE,FALSE
"10001",-1,4.35099999999989,-1,3.68610000000058,-1,2,-1,1,6.906005859375,7.175537109375,2.192724609375,3.89560546875,0,40,"60fd84bd019682124d96c178",3.68610000000058,3.89560546875,5.04246826171875,3.799658203125,7.175537109375,2.192724609375,FALSE,2,0.083837891,9.960986328,FALSE,FALSE,"OR",2,4.751,6.906005859375,3.89560546875,FALSE,TRUE,FALSE
"10002",-1,-1,-1,4.7027999999998,-1,-1,-1,1,0.434619140625,6.950830078125,9.427685546875,8.948681640625,1,41,"60fd84bd019682124d96c178",4.7027999999998,8.948681640625,6.4404541015625,8.00777994791667,9.427685546875,0.434619140625,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",2,3.0979,8.948681640625,6.950830078125,TRUE,FALSE,FALSE
"10003",-1,-1,-1,5.91920000000027,-1,-1,-1,1,5.87177734375,7.81025390625,8.724267578125,6.00380859375,1,42,"60fd84bd019682124d96c178",5.91920000000027,6.00380859375,7.10252685546875,1.64099934895833,8.724267578125,5.87177734375,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",2,3.5977,7.81025390625,6.00380859375,FALSE,TRUE,FALSE
"10004",-1,-1,4.18420000000015,-1,-1,-1,1,-1,9.77998046875,3.9087890625,3.520556640625,6.280859375,1,43,"60fd84bd019682124d96c178",4.18420000000015,3.520556640625,5.87254638671875,3.135986328125,9.77998046875,3.520556640625,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",2,3.2895,6.280859375,3.9087890625,FALSE,FALSE,FALSE
"10005",-1,-1,-1,2.86919999999941,-1,-1,-1,1,6.1798828125,8.93330078125,8.38330078125,0.817578125,1,44,"60fd84bd019682124d96c178",2.86919999999941,0.817578125,6.078515625,7.01458333333333,8.93330078125,0.817578125,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",1,3.3984,8.38330078125,6.1798828125,FALSE,FALSE,FALSE
"10006",-1,3.68440000000055,-1,-1,-1,1,-1,-1,0.817578125,0.303857421875,0.221337890625,0.434619140625,1,45,"60fd84bd019682124d96c178",3.68440000000055,0.303857421875,0.44434814453125,0.297347005208333,0.817578125,0.221337890625,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,2.1227,0.434619140625,0.303857421875,FALSE,TRUE,FALSE
"10007",3.00009999999952,5.36850000000004,6.65209999999956,-1,1,2,3,-1,3.0337890625,2.506982421875,0.545556640625,9.039501953125,0,46,"60fd84bd019682124d96c178",3.00009999999952,3.0337890625,3.78145751953125,4.31453450520833,9.039501953125,0.545556640625,FALSE,3,0.083837891,9.960986328,FALSE,FALSE,"OR",1,1.981,3.0337890625,2.506982421875,TRUE,FALSE,FALSE
"10008",2.76850000000013,3.71970000000033,-1,-1,1,2,-1,-1,0.434619140625,1.09873046875,9.793994140625,4.21708984375,0,47,"60fd84bd019682124d96c178",2.76850000000013,0.434619140625,3.8861083984375,4.60198567708333,9.793994140625,0.434619140625,FALSE,2,0.083837891,9.960986328,TRUE,FALSE,"OR",1,3.1156,4.21708984375,1.09873046875,FALSE,FALSE,FALSE
"10009",-1,3.0002999999997,-1,-1,-1,1,-1,-1,9.331982421875,5.060498046875,7.18017578125,2.506982421875,1,48,"60fd84bd019682124d96c178",3.0002999999997,5.060498046875,6.01990966796875,4.68390299479167,9.331982421875,2.506982421875,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,4.8575,7.18017578125,5.060498046875,FALSE,TRUE,FALSE
"10010",3.20129999999972,4.21879999999965,-1,5.1857,1,2,-1,3,0.91533203125,0.303857421875,1.33544921875,0.994921875,0,49,"60fd84bd019682124d96c178",3.20129999999972,0.91533203125,0.88739013671875,0.778043619791666,1.33544921875,0.303857421875,FALSE,3,0.083837891,9.960986328,FALSE,FALSE,"OR",1,3.4477,0.994921875,0.91533203125,FALSE,TRUE,FALSE
"10011",-1,5.75300000000016,4.10370000000034,-1,-1,2,1,-1,4.528125,4.22822265625,3.0337890625,8.4310546875,0,50,"60fd84bd019682124d96c178",4.10370000000034,3.0337890625,5.0552978515625,2.69534505208333,8.4310546875,3.0337890625,FALSE,2,0.083837891,9.960986328,TRUE,FALSE,"OR",1,3.9987,4.528125,4.22822265625,FALSE,FALSE,FALSE
"10012",-1,-1,-1,3.90229999999974,-1,-1,-1,1,7.0654296875,7.5107421875,9.68017578125,8.92041015625,1,51,"60fd84bd019682124d96c178",3.90229999999974,8.92041015625,8.294189453125,1.63834635416667,9.68017578125,7.0654296875,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",3,4.4001,8.92041015625,7.5107421875,TRUE,FALSE,FALSE
"10013",-1,-1,3.41889999999944,-1,-1,-1,1,-1,3.1078125,2.656201171875,2.935302734375,1.510302734375,1,52,"60fd84bd019682124d96c178",3.41889999999944,2.935302734375,2.55240478515625,1.38946940104167,3.1078125,1.510302734375,FALSE,1,0.083837891,9.960986328,FALSE,FALSE,"XOR",1,3.1819,2.935302734375,2.656201171875,TRUE,FALSE,FALSE
"10014",-1,-1,-1,3.16729999999984,-1,-1,-1,1,0.990478515625,0.551611328125,0.434619140625,0.280517578125,1,53,"60fd84bd019682124d96c178",3.16729999999984,0.280517578125,0.564306640625,0.378385416666667,0.990478515625,0.280517578125,FALSE,1,0.083837891,9.960986328,TRUE,FALSE,"XOR",1,2.1606,0.551611328125,0.434619140625,FALSE,FALSE,FALSE
