"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","multiTarget"
"3171",-1,-1,4.269235,-1,-1,-1,1,-1,4.973958,6.002604,5.963542,4.960938,0,50,"5ffecedca559865a55e1f014",4.269235,5.963542,5.47526,0.703125,6.002604,4.960938,1,3.919271,8.984375,FALSE,FALSE,"OR",3,FALSE
"3172",-1,-1,-1,4.2036,-1,-1,-1,1,5.963542,7.981771,6.028646,7.981771,0,51,"5ffecedca559865a55e1f014",4.2036,7.981771,6.988932,1.323785,7.981771,5.963542,1,3.919271,8.984375,FALSE,TRUE,"OR",2,TRUE
"3173",1.48434,-1,-1,-1,1,-1,-1,-1,6.979167,7.005208,7.005208,5.963542,1,52,"5ffecedca559865a55e1f014",1.48434,6.979167,6.738281,0.3559028,7.005208,5.963542,1,3.919271,8.984375,FALSE,FALSE,"XOR",1,TRUE
"3174",4.83862,-1,-1,-1,1,-1,-1,-1,6.953125,6.966146,7.044271,7.018229,0,53,"5ffecedca559865a55e1f014",4.83862,6.953125,6.995443,0.06510417,7.044271,6.953125,1,3.919271,8.984375,TRUE,FALSE,"OR",1,FALSE
"3175",-1,-1,-1,3.903815,-1,-1,-1,1,4.960938,3.997396,5.013021,5.052083,0,54,"5ffecedca559865a55e1f014",3.903815,5.052083,4.755859,0.3949653,5.052083,3.997396,1,3.919271,8.984375,FALSE,TRUE,"OR",2,FALSE
"3176",2.182705,-1,-1,-1,1,-1,-1,-1,4.973958,4.960938,5.976562,4.023438,1,55,"5ffecedca559865a55e1f014",2.182705,4.973958,4.983724,1.323785,5.976562,4.023438,1,3.919271,8.984375,FALSE,FALSE,"XOR",1,FALSE
"3177",-1,-1,-1,3.501605,-1,-1,-1,1,7.018229,7.057292,7.018229,5.104167,0,56,"5ffecedca559865a55e1f014",3.501605,5.104167,6.549479,0.6770833,7.057292,5.104167,1,3.919271,8.984375,TRUE,FALSE,"OR",1,FALSE
"3178",-1,-1,-1,2.587165,-1,-1,-1,1,5.989583,4.973958,4.947917,4.960938,0,57,"5ffecedca559865a55e1f014",2.587165,4.960938,5.218099,1.028646,5.989583,4.947917,1,3.919271,8.984375,FALSE,FALSE,"OR",2,FALSE
"3179",-1,4.36777,-1,-1,-1,1,-1,-1,4.947917,6.940104,6.940104,7.044271,1,58,"5ffecedca559865a55e1f014",4.36777,6.940104,6.468099,0.7682292,7.044271,4.947917,1,3.919271,8.984375,FALSE,FALSE,"XOR",1,FALSE
"3180",-1,3.716575,-1,-1,-1,1,-1,-1,5.989583,4.947917,4.986979,5.989583,1,59,"5ffecedca559865a55e1f014",3.716575,4.947917,5.478516,0.6814236,5.989583,4.947917,1,3.919271,8.984375,TRUE,FALSE,"XOR",2,TRUE
"3181",-1,-1,3.70545,-1,-1,-1,1,-1,6.028646,4.986979,7.005208,5.013021,0,60,"5ffecedca559865a55e1f014",3.70545,7.005208,5.758464,1.662326,7.005208,4.986979,1,3.919271,8.984375,FALSE,TRUE,"OR",2,FALSE
"3182",3.62045,-1,-1,-1,1,-1,-1,-1,5.976562,6.979167,7.005208,7.03125,1,61,"5ffecedca559865a55e1f014",3.62045,5.976562,6.748047,0.3776042,7.03125,5.976562,1,3.919271,8.984375,TRUE,FALSE,"XOR",1,FALSE
"3183",-1,3.35508,-1,-1,-1,1,-1,-1,7.018229,7.057292,6.002604,7.057292,1,62,"5ffecedca559865a55e1f014",3.35508,7.057292,6.783854,0.3645833,7.057292,6.002604,1,3.919271,8.984375,FALSE,TRUE,"XOR",1,TRUE
"3184",3.617415,-1,-1,-1,1,-1,-1,-1,4.986979,3.945312,5.026042,3.971354,0,63,"5ffecedca559865a55e1f014",3.617415,4.986979,4.482422,0.7248264,5.026042,3.945312,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3185",-1,-1,-1,1.903345,-1,-1,-1,1,5.989583,4.986979,5,4.010417,0,64,"5ffecedca559865a55e1f014",1.903345,4.010417,4.996745,1.323785,5.989583,4.010417,1,3.919271,8.984375,TRUE,FALSE,"OR",2,FALSE
"3186",1.622355,-1,-1,-1,1,-1,-1,-1,7.96875,7.96875,7.942708,7.96875,1,65,"5ffecedca559865a55e1f014",1.622355,7.96875,7.96224,0.008680556,7.96875,7.942708,1,3.919271,8.984375,FALSE,TRUE,"XOR",2,TRUE
"3187",-1,-1,4.78308,-1,-1,-1,1,-1,3.971354,5.950521,5.976562,5.976562,0,66,"5ffecedca559865a55e1f014",4.78308,5.976562,5.46875,0.6770833,5.976562,3.971354,1,3.919271,8.984375,FALSE,TRUE,"OR",2,TRUE
"3188",-1,-1,2.001205,-1,-1,-1,1,-1,5.989583,5.963542,6.966146,5.9375,1,67,"5ffecedca559865a55e1f014",2.001205,6.966146,6.214193,1.002604,6.966146,5.9375,1,3.919271,8.984375,FALSE,TRUE,"XOR",1,FALSE
"3189",-1,1.502565,-1,-1,-1,1,-1,-1,6.979167,4.010417,3.945312,6.953125,0,68,"5ffecedca559865a55e1f014",1.502565,4.010417,5.472005,2.009549,6.979167,3.945312,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3190",-1,-1,-1,1.716265,-1,-1,-1,1,6.966146,6.992188,6.002604,5.976562,1,69,"5ffecedca559865a55e1f014",1.716265,5.976562,6.484375,0.6770833,6.992188,5.976562,1,3.919271,8.984375,TRUE,FALSE,"XOR",1,FALSE
"3191",-1,-1,1.90327,-1,-1,-1,1,-1,6.966146,7.955729,7.955729,6.927083,1,70,"5ffecedca559865a55e1f014",1.90327,7.955729,7.451172,0.6727431,7.955729,6.927083,1,3.919271,8.984375,FALSE,TRUE,"XOR",1,TRUE
"3192",-1,2.36792,-1,-1,-1,1,-1,-1,6.028646,5.976562,6.966146,6.992188,1,71,"5ffecedca559865a55e1f014",2.36792,5.976562,6.490885,0.6684028,6.992188,5.976562,1,3.919271,8.984375,TRUE,FALSE,"XOR",1,FALSE
"3193",3.051,-1,-1,-1,1,-1,-1,-1,7.96875,5.9375,7.994792,5.104167,0,72,"5ffecedca559865a55e1f014",3.051,7.96875,6.751302,1.657986,7.994792,5.104167,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3194",2.30187,-1,-1,-1,1,-1,-1,-1,5.976562,6.966146,6.002604,7.018229,0,73,"5ffecedca559865a55e1f014",2.30187,5.976562,6.490885,0.703125,7.018229,5.976562,1,3.919271,8.984375,TRUE,FALSE,"OR",1,FALSE
"3195",-1,-1,-1,2.81949,-1,-1,-1,1,4.960938,4.947917,5.026042,3.932292,0,74,"5ffecedca559865a55e1f014",2.81949,3.932292,4.716797,0.4123264,5.026042,3.932292,1,3.919271,8.984375,TRUE,FALSE,"OR",1,FALSE
"3196",-1,-1,-1,2.19166,-1,-1,-1,1,6.992188,7.994792,6.992188,3.971354,1,75,"5ffecedca559865a55e1f014",2.19166,3.971354,6.48763,2.009549,7.994792,3.971354,1,3.919271,8.984375,TRUE,FALSE,"XOR",1,FALSE
"3197",-1,1.968255,-1,-1,-1,1,-1,-1,6.028646,4.973958,7.96875,3.932292,0,76,"5ffecedca559865a55e1f014",1.968255,4.973958,5.725911,2.990451,7.96875,3.932292,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3198",-1,-1,3.8203,-1,-1,-1,1,-1,5.950521,4.947917,7.96875,5.9375,1,77,"5ffecedca559865a55e1f014",3.8203,7.96875,6.201172,2.356771,7.96875,4.947917,1,3.919271,8.984375,FALSE,TRUE,"XOR",1,FALSE
"3199",-1,2.20131,-1,-1,-1,1,-1,-1,3.971354,4.986979,6.979167,5.989583,0,78,"5ffecedca559865a55e1f014",2.20131,4.986979,5.481771,1.996528,6.979167,3.971354,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3200",1.62123,3.35474,-1,-1,1,2,-1,-1,3.919271,8.007812,6.992188,6.002604,0,79,"5ffecedca559865a55e1f014",1.62123,3.919271,6.230469,2.369792,8.007812,3.919271,2,3.919271,8.984375,TRUE,FALSE,"OR",1,FALSE
"3201",2.49239,1.347585,-1,-1,2,1,-1,-1,8.020833,7.955729,3.932292,4.986979,0,80,"5ffecedca559865a55e1f014",1.347585,7.955729,6.223958,2.395833,8.020833,3.932292,2,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3202",-1,1.286975,-1,-1,-1,1,-1,-1,6.002604,8.020833,8.007812,4.986979,1,81,"5ffecedca559865a55e1f014",1.286975,8.020833,6.754557,1.688368,8.020833,4.986979,1,3.919271,8.984375,FALSE,TRUE,"XOR",2,FALSE
"3203",1.999125,-1,-1,-1,1,-1,-1,-1,6.940104,6.953125,6.979167,7.044271,0,82,"5ffecedca559865a55e1f014",1.999125,6.940104,6.979167,0.08680556,7.044271,6.940104,1,3.919271,8.984375,TRUE,FALSE,"OR",2,FALSE
"3204",-1,-1,-1,1.66915,-1,-1,-1,1,4.973958,5.013021,5.989583,5.9375,0,83,"5ffecedca559865a55e1f014",1.66915,5.9375,5.478516,0.6814236,5.989583,4.973958,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3205",-1,-1,2.57141,-1,-1,-1,1,-1,6.015625,6.940104,6.002604,6.015625,0,84,"5ffecedca559865a55e1f014",2.57141,6.002604,6.24349,0.9288194,6.940104,6.002604,1,3.919271,8.984375,TRUE,FALSE,"OR",1,FALSE
"3206",-1,1.621005,-1,-1,-1,1,-1,-1,6.054688,6.992188,7.018229,7.929688,1,85,"5ffecedca559865a55e1f014",1.621005,6.992188,6.998698,1.241319,7.929688,6.054688,1,3.919271,8.984375,FALSE,FALSE,"XOR",1,FALSE
"3207",-1,-1,-1,2.48537,-1,-1,-1,1,5.039062,6.992188,6.914062,6.992188,0,86,"5ffecedca559865a55e1f014",2.48537,6.992188,6.484375,0.6770833,6.992188,5.039062,1,3.919271,8.984375,FALSE,TRUE,"OR",1,TRUE
"3208",-1,-1,2.565945,-1,-1,-1,1,-1,7.929688,6.992188,6.940104,6.028646,0,87,"5ffecedca559865a55e1f014",2.565945,6.940104,6.972656,1.276042,7.929688,6.028646,1,3.919271,8.984375,FALSE,FALSE,"OR",2,FALSE
"3209",3.33899,-1,-1,-1,1,-1,-1,-1,7.96875,8.984375,7.96875,6.002604,1,88,"5ffecedca559865a55e1f014",3.33899,7.96875,7.73112,1.671007,8.984375,6.002604,1,3.919271,8.984375,FALSE,FALSE,"XOR",2,FALSE
"3210",-1,2.56692,-1,-1,-1,1,-1,-1,5.989583,6.028646,5.9375,5.989583,0,89,"5ffecedca559865a55e1f014",2.56692,6.028646,5.986328,0.05642361,6.028646,5.9375,1,3.919271,8.984375,FALSE,TRUE,"OR",1,FALSE
"3211",-1,1.949185,-1,-1,-1,1,-1,-1,4.010417,3.919271,3.932292,3.971354,1,90,"5ffecedca559865a55e1f014",1.949185,3.919271,3.958333,0.06944444,4.010417,3.919271,1,3.919271,8.984375,TRUE,FALSE,"XOR",1,FALSE
"3212",-1,-1,-1,1.55433,-1,-1,-1,1,7.96875,8.971354,7.018229,7.005208,1,91,"5ffecedca559865a55e1f014",1.55433,7.005208,7.740885,1.640625,8.971354,7.005208,1,3.919271,8.984375,TRUE,FALSE,"XOR",2,FALSE
"3213",1.94216,-1,-1,-1,1,-1,-1,-1,6.041667,7.96875,5.976562,8.971354,0,92,"5ffecedca559865a55e1f014",1.94216,6.041667,7.239583,2.309028,8.971354,5.976562,1,3.919271,8.984375,FALSE,FALSE,"OR",2,FALSE
"3214",2.53849,-1,-1,-1,1,-1,-1,-1,6.028646,6.914062,4.986979,7.018229,0,93,"5ffecedca559865a55e1f014",2.53849,6.028646,6.236979,1.041667,7.018229,4.986979,1,3.919271,8.984375,FALSE,FALSE,"OR",2,FALSE
"3215",-1,1.30603,-1,-1,-1,1,-1,-1,3.997396,5.976562,5.950521,6.953125,0,94,"5ffecedca559865a55e1f014",1.30603,5.976562,5.719401,1.644965,6.953125,3.997396,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3216",-1,3.102375,-1,-1,-1,1,-1,-1,4.973958,5.976562,5.963542,6.015625,1,95,"5ffecedca559865a55e1f014",3.102375,5.976562,5.732422,0.3776042,6.015625,4.973958,1,3.919271,8.984375,FALSE,FALSE,"XOR",1,FALSE
"3217",-1,-1,-1,3.272785,-1,-1,-1,1,4.947917,4.960938,5.976562,5.963542,1,96,"5ffecedca559865a55e1f014",3.272785,5.963542,5.46224,0.6857639,5.976562,4.947917,1,3.919271,8.984375,FALSE,FALSE,"XOR",1,FALSE
"3218",1.801345,-1,-1,-1,1,-1,-1,-1,6.940104,6.966146,6.914062,6.992188,0,97,"5ffecedca559865a55e1f014",1.801345,6.940104,6.953125,0.05208333,6.992188,6.914062,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3219",-1,-1,1.98323,-1,-1,-1,1,-1,5.950521,6.992188,6.015625,6.002604,0,98,"5ffecedca559865a55e1f014",1.98323,6.015625,6.240234,1.002604,6.992188,5.950521,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3220",-1,1.33499,-1,-1,-1,1,-1,-1,6.940104,6.015625,3.945312,5.924479,0,99,"5ffecedca559865a55e1f014",1.33499,6.015625,5.70638,1.644965,6.940104,3.945312,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3221",-1,1.75543,-1,-1,-1,1,-1,-1,4.960938,6.979167,4.023438,4.960938,0,100,"5ffecedca559865a55e1f014",1.75543,6.979167,5.23112,2.330729,6.979167,4.023438,1,3.919271,8.984375,FALSE,TRUE,"OR",1,FALSE
"3222",-1,-1,-1,2.357465,-1,-1,-1,1,5.989583,6.992188,5.976562,7.018229,1,101,"5ffecedca559865a55e1f014",2.357465,7.018229,6.494141,0.6987847,7.018229,5.976562,1,3.919271,8.984375,FALSE,TRUE,"XOR",1,FALSE
"3223",2.420765,-1,-1,-1,1,-1,-1,-1,4.947917,5.039062,4.973958,4.973958,0,102,"5ffecedca559865a55e1f014",2.420765,4.947917,4.983724,0.07378472,5.039062,4.947917,1,3.919271,8.984375,TRUE,FALSE,"OR",1,FALSE
"3224",-1,-1,-1,2.63657,-1,-1,-1,1,6.966146,6.966146,4.010417,4.986979,1,103,"5ffecedca559865a55e1f014",2.63657,4.986979,5.732422,1.644965,6.966146,4.010417,1,3.919271,8.984375,FALSE,FALSE,"XOR",2,TRUE
"3225",-1,1.68354,-1,-1,-1,1,-1,-1,7.005208,6.953125,6.940104,5.963542,0,104,"5ffecedca559865a55e1f014",1.68354,6.953125,6.715495,0.3862847,7.005208,5.963542,1,3.919271,8.984375,FALSE,FALSE,"OR",2,FALSE
"3226",-1,-1,1.45385,-1,-1,-1,1,-1,4.960938,4.947917,7.018229,5.9375,0,105,"5ffecedca559865a55e1f014",1.45385,7.018229,5.716146,1.736111,7.018229,4.947917,1,3.919271,8.984375,FALSE,TRUE,"OR",2,FALSE
"3227",-1,1.589435,-1,-1,-1,1,-1,-1,5.989583,5.9375,6.002604,5.976562,1,106,"5ffecedca559865a55e1f014",1.589435,5.9375,5.976562,0.03472222,6.002604,5.9375,1,3.919271,8.984375,TRUE,FALSE,"XOR",1,FALSE
"3228",1.83452,-1,-1,-1,1,-1,-1,-1,5.9375,6.041667,4.934896,5.989583,0,107,"5ffecedca559865a55e1f014",1.83452,5.9375,5.725911,0.4210069,6.041667,4.934896,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3229",-1,-1,2.303965,-1,-1,-1,1,-1,7.981771,7.96875,7.96875,7.929688,0,108,"5ffecedca559865a55e1f014",2.303965,7.96875,7.96224,0.02604167,7.981771,7.929688,1,3.919271,8.984375,FALSE,FALSE,"OR",1,FALSE
"3230",-1,-1,-1,4.57239,-1,-1,-1,1,6.953125,6.979167,6.914062,7.03125,0,109,"5ffecedca559865a55e1f014",4.57239,7.03125,6.969401,0.08246528,7.03125,6.914062,1,3.919271,8.984375,FALSE,TRUE,"OR",1,FALSE
"3231",-1,-1,1.34061,-1,-1,-1,1,-1,5.976562,5.963542,6.992188,6.041667,0,110,"5ffecedca559865a55e1f014",1.34061,6.992188,6.24349,0.9982639,6.992188,5.963542,1,3.919271,8.984375,FALSE,TRUE,"OR",2,FALSE
"3232",-1,1.25614,-1,-1,-1,1,-1,-1,4.960938,6.992188,5.963542,6.966146,1,111,"5ffecedca559865a55e1f014",1.25614,6.992188,6.220703,1.028646,6.992188,4.960938,1,3.919271,8.984375,FALSE,TRUE,"XOR",2,FALSE
"3233",-1,-1,1.90662,-1,-1,-1,1,-1,7.018229,6.992188,6.015625,5,0,112,"5ffecedca559865a55e1f014",1.90662,6.015625,6.25651,1.015625,7.018229,5,1,3.919271,8.984375,FALSE,FALSE,"OR",2,FALSE
"3234",-1,-1,-1,2.752485,-1,-1,-1,1,6.015625,6.054688,5.013021,4.973958,0,113,"5ffecedca559865a55e1f014",2.752485,4.973958,5.514323,0.7204861,6.054688,4.973958,1,3.919271,8.984375,TRUE,FALSE,"OR",2,FALSE
"3235",-1,1.75165,-1,-1,-1,1,-1,-1,3.997396,3.932292,3.971354,4.023438,1,114,"5ffecedca559865a55e1f014",1.75165,3.932292,3.98112,0.05642361,4.023438,3.932292,1,3.919271,8.984375,TRUE,FALSE,"XOR",3,FALSE
"3236",1.39477,-1,-1,-1,1,-1,-1,-1,4.010417,3.971354,5.9375,5.963542,1,115,"5ffecedca559865a55e1f014",1.39477,4.010417,4.970703,1.323785,5.963542,3.971354,1,3.919271,8.984375,FALSE,FALSE,"XOR",2,FALSE
"3237",-1,-1,1.75129,-1,-1,-1,1,-1,6.940104,5,5.026042,5.989583,1,116,"5ffecedca559865a55e1f014",1.75129,5.026042,5.738932,1.601562,6.940104,5,1,3.919271,8.984375,FALSE,FALSE,"XOR",2,FALSE
"3238",-1,2.55417,-1,-1,-1,1,-1,-1,3.997396,4.973958,4.023438,4.986979,1,117,"5ffecedca559865a55e1f014",2.55417,4.973958,4.495443,0.6553819,4.986979,3.997396,1,3.919271,8.984375,FALSE,FALSE,"XOR",2,FALSE
"3239",-1,-1,-1,3.349115,-1,-1,-1,1,7.96875,8.90625,8.020833,7.942708,1,118,"5ffecedca559865a55e1f014",3.349115,7.942708,8.209635,0.9288194,8.90625,7.942708,1,3.919271,8.984375,TRUE,FALSE,"XOR",1,FALSE
"3240",-1,1.68712,-1,-1,-1,1,-1,-1,5.963542,6.992188,5.989583,4.947917,0,119,"5ffecedca559865a55e1f014",1.68712,6.992188,5.973307,1.358507,6.992188,4.947917,1,3.919271,8.984375,FALSE,TRUE,"OR",1,FALSE
"3241",-1,-1,3.220065,-1,-1,-1,1,-1,3.009259,5.018519,4.972222,2.046296,1,0,"6038172de198ad1a32969b1a",3.220065,4.972222,3.761574,1.675926,5.018519,2.046296,1,0.3240741,9.916667,FALSE,FALSE,"XOR",4,FALSE
"3242",2.62056,-1,-1,-1,1,-1,-1,-1,8.981481,1.953704,7.027778,6.055556,1,1,"6038172de198ad1a32969b1a",2.62056,8.981481,6.00463,3.969136,8.981481,1.953704,1,0.3240741,9.916667,FALSE,TRUE,"XOR",1,FALSE
"3243",-1,-1,5.350785,3.048595,-1,-1,2,1,1.518519,1.962963,3.981481,8.018519,0,2,"6038172de198ad1a32969b1a",3.048595,8.018519,3.87037,5.530864,8.018519,1.518519,2,0.3240741,9.916667,FALSE,TRUE,"OR",2,FALSE
"3244",-1,4.7215,-1,-1,-1,1,-1,-1,8.962963,7.009259,6.018519,7.055556,1,3,"6038172de198ad1a32969b1a",4.7215,7.009259,7.261574,2.268519,8.962963,6.018519,1,0.3240741,9.916667,FALSE,FALSE,"XOR",4,FALSE
"3245",-1,-1,-1,7.74124,-1,-1,-1,1,1.972222,2,1.018519,2.009259,1,4,"6038172de198ad1a32969b1a",7.74124,2.009259,1.75,0.345679,2.009259,1.018519,1,0.3240741,9.916667,FALSE,TRUE,"XOR",2,FALSE
"3246",4.120795,1.601705,-1,3.136705,3,1,-1,2,7.981481,9.074074,7.981481,9,0,5,"6038172de198ad1a32969b1a",1.601705,9.074074,8.509259,0.7530864,9.074074,7.981481,3,0.3240741,9.916667,FALSE,TRUE,"OR",2,FALSE
"3247",3.05316,-1,-1,-1,1,-1,-1,-1,6.981481,7.027778,2.009259,1.972222,1,6,"6038172de198ad1a32969b1a",3.05316,6.981481,4.497685,3.373457,7.027778,1.972222,1,0.3240741,9.916667,FALSE,FALSE,"XOR",2,FALSE
"3248",4.8215,3.653825,5.772435,-1,2,1,3,-1,6.981481,7.018519,6.981481,1.018519,0,7,"6038172de198ad1a32969b1a",3.653825,7.018519,5.5,2.024691,7.018519,1.018519,3,0.3240741,9.916667,FALSE,TRUE,"OR",3,FALSE
"3249",3.82047,-1,-1,-1,1,-1,-1,-1,7.990741,8.055556,7.944444,7.962963,1,8,"6038172de198ad1a32969b1a",3.82047,7.990741,7.988426,0.08950617,8.055556,7.944444,1,0.3240741,9.916667,FALSE,FALSE,"XOR",5,FALSE
"3250",3.002625,-1,-1,-1,1,-1,-1,-1,2,3.018519,1.018519,5.935185,1,9,"6038172de198ad1a32969b1a",3.002625,2,2.993056,3.92284,5.935185,1.018519,1,0.3240741,9.916667,FALSE,FALSE,"XOR",2,FALSE
"3251",-1,3.970695,2.686105,-1,-1,2,1,-1,1.972222,5.018519,5.990741,1.981481,0,10,"6038172de198ad1a32969b1a",2.686105,5.990741,3.740741,3,5.990741,1.972222,2,0.3240741,9.916667,FALSE,TRUE,"OR",4,FALSE
"3252",5.53879,3.653565,2.4691,1.76888,4,3,2,1,6.009259,5.953704,6.962963,8.018519,0,11,"6038172de198ad1a32969b1a",1.76888,8.018519,6.736111,1.709877,8.018519,5.953704,4,0.3240741,9.916667,FALSE,TRUE,"OR",3,FALSE
"3253",5.08846,-1,-1,-1,1,-1,-1,-1,9.027778,8.972222,9.009259,9.027778,1,12,"6038172de198ad1a32969b1a",5.08846,9.027778,9.009259,0.02469136,9.027778,8.972222,1,0.3240741,9.916667,FALSE,TRUE,"XOR",1,TRUE
"3254",-1,-1,5.30553,-1,-1,-1,1,-1,0.9722222,3.009259,2.925926,1.555556,1,13,"6038172de198ad1a32969b1a",5.30553,2.925926,2.115741,1.191358,3.009259,0.9722222,1,0.3240741,9.916667,FALSE,FALSE,"XOR",4,FALSE
"3255",-1,-1,-1,5.40842,-1,-1,-1,1,6.981481,5.009259,8.055556,5.962963,1,14,"6038172de198ad1a32969b1a",5.40842,5.962963,6.502315,2.070988,8.055556,5.009259,1,0.3240741,9.916667,FALSE,FALSE,"XOR",5,FALSE
"3256",-1,-1,-1,3.955535,-1,-1,-1,1,0.4907407,0.8333333,0.4907407,0.8888889,1,15,"6038172de198ad1a32969b1a",3.955535,0.8888889,0.6759259,0.2839506,0.8888889,0.4907407,1,0.3240741,9.916667,FALSE,TRUE,"XOR",1,FALSE
"3257",-1,-1,-1,-1,-1,-1,-1,-1,8.981481,9.009259,9.027778,9.027778,0,16,"6038172de198ad1a32969b1a",-1,-1,9.011574,0.02160494,9.027778,8.981481,-1,0.3240741,9.916667,FALSE,FALSE,"OR",2,TRUE
"3258",-1,-1,-1,4.27102,-1,-1,-1,1,6.972222,7.944444,5.018519,8.981481,1,17,"6038172de198ad1a32969b1a",4.27102,8.981481,7.229167,2.33642,8.981481,5.018519,1,0.3240741,9.916667,FALSE,TRUE,"XOR",2,FALSE
"3259",-1,3.903845,3.3867,-1,-1,2,1,-1,2.953704,2.925926,5.888889,5.935185,0,18,"6038172de198ad1a32969b1a",3.3867,5.888889,4.425926,2.012346,5.935185,2.925926,2,0.3240741,9.916667,FALSE,FALSE,"OR",4,FALSE
"3260",-1,3.92088,-1,-1,-1,1,-1,-1,5.935185,9,7.009259,6.944444,1,19,"6038172de198ad1a32969b1a",3.92088,9,7.222222,2.37037,9,5.935185,1,0.3240741,9.916667,FALSE,TRUE,"XOR",1,FALSE
"3261",4.838115,3.88725,5.905875,-1,2,1,3,-1,5.018519,7.916667,8.962963,5.972222,0,20,"6038172de198ad1a32969b1a",3.88725,7.916667,6.967593,2.660494,8.962963,5.018519,3,0.3240741,9.916667,FALSE,FALSE,"OR",4,FALSE
"3262",1.954335,-1,-1,3.303085,1,-1,-1,2,8,5.990741,5.953704,7.444444,0,21,"6038172de198ad1a32969b1a",1.954335,8,6.847222,1.537037,8,5.953704,2,0.3240741,9.916667,FALSE,TRUE,"OR",2,FALSE
"3263",-1,-1,-1,2.43591,-1,-1,-1,1,7.981481,7.944444,6.981481,9.490741,1,22,"6038172de198ad1a32969b1a",2.43591,9.490741,8.099537,1.854938,9.490741,6.981481,1,0.3240741,9.916667,FALSE,TRUE,"XOR",1,FALSE
"3264",-1,-1,7.891195,7.107135,-1,-1,2,1,8.990741,5,8.962963,7.972222,0,23,"6038172de198ad1a32969b1a",7.107135,7.972222,7.731481,1.679012,8.990741,5,2,0.3240741,9.916667,FALSE,FALSE,"OR",3,FALSE
"3265",-1,-1,-1,2.719355,-1,-1,-1,1,1.518519,2.009259,1.981481,2.027778,0,24,"6038172de198ad1a32969b1a",2.719355,2.027778,1.884259,0.191358,2.027778,1.518519,1,0.3240741,9.916667,FALSE,TRUE,"OR",5,FALSE
"3266",-1,-1,-1,3.420135,-1,-1,-1,1,8.981481,5.009259,7.981481,8.962963,1,25,"6038172de198ad1a32969b1a",3.420135,8.962963,7.733796,1.66358,8.981481,5.009259,1,0.3240741,9.916667,FALSE,FALSE,"XOR",3,FALSE
"3267",6.306375,-1,-1,-1,1,-1,-1,-1,0.9907407,1.018519,1,0.3240741,1,26,"6038172de198ad1a32969b1a",6.306375,0.9907407,0.8333333,0.2469136,1.018519,0.3240741,1,0.3240741,9.916667,FALSE,FALSE,"XOR",1,FALSE
"3268",-1,-1,-1,2.56942,-1,-1,-1,1,6.981481,9,2.037037,9,1,27,"6038172de198ad1a32969b1a",2.56942,9,6.75463,2.993827,9,2.037037,1,0.3240741,9.916667,FALSE,TRUE,"XOR",4,TRUE
"3269",5.12178,-1,3.9541,4.488615,3,-1,1,2,5.962963,1.944444,8.962963,8,0,28,"6038172de198ad1a32969b1a",3.9541,8.962963,6.217593,3.660494,8.962963,1.944444,3,0.3240741,9.916667,FALSE,TRUE,"OR",2,FALSE
"3270",-1,4.38779,-1,-1,-1,1,-1,-1,7.222222,9,7.962963,7.027778,1,29,"6038172de198ad1a32969b1a",4.38779,9,7.803241,1.595679,9,7.027778,1,0.3240741,9.916667,FALSE,TRUE,"XOR",4,FALSE
"3271",1.71845,4.387775,-1,3.58697,1,3,-1,2,8.962963,5.009259,4.944444,9.009259,0,30,"6038172de198ad1a32969b1a",1.71845,8.962963,6.981481,2.703704,9.009259,4.944444,3,0.3240741,9.916667,FALSE,FALSE,"OR",4,FALSE
"3272",5.04012,4.304385,-1,-1,2,1,-1,-1,1.009259,1.018519,1.018519,1.055556,0,31,"6038172de198ad1a32969b1a",4.304385,1.018519,1.025463,0.04012346,1.055556,1.009259,2,0.3240741,9.916667,FALSE,FALSE,"OR",1,FALSE
"3273",-1,3.486965,5.338715,4.237715,-1,1,3,2,7.981481,5.972222,7.981481,8.018519,0,32,"6038172de198ad1a32969b1a",3.486965,5.972222,7.488426,0.7067901,8.018519,5.972222,3,0.3240741,9.916667,TRUE,FALSE,"OR",2,FALSE
"3274",1.851965,-1,-1,-1,1,-1,-1,-1,8.944444,6.009259,5.888889,7.027778,1,33,"6038172de198ad1a32969b1a",1.851965,8.944444,6.967593,2.635802,8.944444,5.888889,1,0.3240741,9.916667,FALSE,TRUE,"XOR",4,FALSE
