"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","endTime","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","NChosen","minValue","maxValue","isWorstFirst","isSecondFirst","isThirdFirst","isBestFirst","catChoiceCondition","conflict","scaledTrialNum","scaledMeanValue","scaledValueDiff"
"6489",-1,-1,-1,1.86840000009556,-1,-1,-1,1,9.04947916666667,8.984375,7.109375,7.55208333333333,1,8,"62a7c4d5266dfb89bf94fec8",0.8342,1.86840000009556,7.55208333333333,8.173828125,1.16753472222222,9.04947916666667,7.109375,8.984375,7.55208333333333,1,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"XOR",2,-1.48662356791624,1.06672653923774,-0.594708685927275
"6490",3.78409999990458,4.81870000004756,5.7020999999047,-1,1,2,3,-1,7.12239583333333,8.6328125,8.19010416666667,7.04427083333333,0,9,"62a7c4d5266dfb89bf94fec8",2.6891,3.78409999990458,7.12239583333333,7.74739583333333,1.18055555555555,8.6328125,7.04427083333333,8.19010416666667,7.12239583333333,3,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"OR",3,-1.45775709086932,0.89946242727612,-0.586742453531428
"6491",-1,3.25109999990468,4.25190000009547,2.33500000000004,-1,2,3,1,8.03385416666667,6.70572916666667,6.92708333333333,8.93229166666667,0,10,"62a7c4d5266dfb89bf94fec8",3.3023,2.33500000000004,8.93229166666667,7.64973958333333,1.71006944444445,8.93229166666667,6.70572916666667,8.03385416666667,6.92708333333333,3,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",2,-1.4288906138224,0.861157668811627,-0.26278233610022
"6492",3.75119999980916,2.64269999980934,-1,4.50250000000005,2,1,-1,3,7.74739583333333,7.82552083333333,7.890625,6.70572916666667,0,11,"62a7c4d5266dfb89bf94fec8",3.0578,2.64269999980934,7.82552083333333,7.54231770833333,0.464409722222224,7.890625,6.70572916666667,7.82552083333333,7.74739583333333,3,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",2,-1.40002413677549,0.819022434500686,-1.02488523530313
"6493",-1,-1,2.21799999999985,-1,-1,-1,1,-1,7.66927083333333,8.91927083333333,7.82552083333333,8.95833333333333,1,12,"62a7c4d5266dfb89bf94fec8",1.2534,2.21799999999985,7.82552083333333,8.34309895833333,0.8203125,8.95833333333333,7.66927083333333,8.91927083333333,7.82552083333333,1,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"XOR",3,-1.37115765972857,1.13312145390952,-0.807141549816586
"6494",-1,-1,3.18590000009522,-1,-1,-1,1,-1,8.48958333333333,7.96875,8.50260416666667,6.80989583333333,1,13,"62a7c4d5266dfb89bf94fec8",1.5285,3.18590000009522,8.50260416666667,7.94270833333333,0.746527777777779,8.50260416666667,6.80989583333333,8.48958333333333,7.96875,1,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"XOR",4,-1.34229118268165,0.976071944205105,-0.852283533393064
"6495",4.36850000000004,1.41759999990472,6.38629999995237,-1,2,1,3,-1,8.99739583333333,7.55208333333333,7.96875,7.76041666666667,0,14,"62a7c4d5266dfb89bf94fec8",5.9253,1.41759999990472,7.55208333333333,8.06966145833333,1.23697916666667,8.99739583333333,7.55208333333333,7.96875,7.76041666666667,3,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"OR",2,-1.31342470563473,1.02586813020894,-0.552222113149409
"6496",-1,-1,1.60100000000011,-1,-1,-1,1,-1,8.6328125,8.33333333333333,9.03645833333333,8.90625,1,15,"62a7c4d5266dfb89bf94fec8",2.3864,1.60100000000011,9.03645833333333,8.72721354166667,0.412326388888888,9.03645833333333,8.33333333333333,8.90625,8.6328125,1,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"XOR",2,-1.28455822858782,1.2837868372032,-1.05675016488653
"6497",1.86739999985707,3.50099999999998,-1,4.58529999995244,1,2,-1,3,6.27604166666667,6.41927083333333,5.63802083333333,4.1796875,0,16,"62a7c4d5266dfb89bf94fec8",3.7038,1.86739999985707,6.27604166666667,5.62825520833333,1.0546875,6.41927083333333,4.1796875,6.27604166666667,5.63802083333333,3,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",3,-1.2556917515409,0.0682491685966362,-0.6637493666913
"6498",4.90199999999982,4.25199999999995,2.09759999990456,3.15729999995233,4,3,1,2,7.91666666666667,7.96875,7.94270833333333,7.7734375,0,17,"62a7c4d5266dfb89bf94fec8",3.7102,2.09759999990456,7.94270833333333,7.900390625,0.091145833333333,7.96875,7.7734375,7.94270833333333,7.91666666666667,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",4,-1.22682527449398,0.959473215537159,-1.25325056398414
"6499",5.53659999990464,4.90259999990462,3.40159999990465,2.58500000000004,4,3,2,1,7.95572916666667,7.7734375,8.7109375,7.78645833333333,0,18,"62a7c4d5266dfb89bf94fec8",3.9013,2.58500000000004,7.78645833333333,8.056640625,0.872395833333333,8.7109375,7.7734375,7.95572916666667,7.78645833333333,4,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"OR",4,-1.19795879744706,1.02076082908035,-0.775276620233189
"6500",3.71839999985696,5.08559999990462,2.68459999990455,1.4843999998568,3,4,2,1,7.91666666666667,7.7734375,8.84114583333333,8.4765625,0,19,"62a7c4d5266dfb89bf94fec8",4.1849,1.4843999998568,8.4765625,8.251953125,0.785590277777777,8.84114583333333,7.7734375,8.4765625,7.91666666666667,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",4,-1.16909232040015,1.09737034600933,-0.828384836205517
"6501",-1,-1,-1,1.98509999990461,-1,-1,-1,1,7.68229166666667,7.87760416666667,9.04947916666667,9.03645833333333,1,20,"62a7c4d5266dfb89bf94fec8",1.1356,1.98509999990461,9.03645833333333,8.41145833333333,0.850694444444445,9.04947916666667,7.68229166666667,9.03645833333333,7.87760416666667,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",4,-1.14022584335323,1.15993478483467,-0.78855367422627
"6502",2.21749999999997,-1,-1,-1,1,-1,-1,-1,7.91666666666667,8.90625,7.74739583333333,7.8125,1,21,"62a7c4d5266dfb89bf94fec8",0.9701,2.21749999999997,7.91666666666667,8.095703125,1.08072916666667,8.90625,7.74739583333333,7.91666666666667,7.8125,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",4,-1.11135936630631,1.03608273246614,-0.6478169018996
"6503",3.5241999998093,-1,2.30579999995234,-1,2,-1,1,-1,5.703125,6.1328125,6.09375,4.8828125,0,22,"62a7c4d5266dfb89bf94fec8",2.7198,2.30579999995234,6.09375,5.703125,0.572916666666667,6.1328125,4.8828125,6.09375,5.703125,2,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",4,-1.0824928892594,0.0976161500860815,-0.95849996533772
"6504",-1,-1,3.03449999999998,-1,-1,-1,1,-1,8.48958333333333,7.8125,7.95572916666667,7.83854166666667,1,23,"62a7c4d5266dfb89bf94fec8",5.8698,3.03449999999998,7.95572916666667,8.02408854166667,0.620659722222219,8.48958333333333,7.8125,7.95572916666667,7.83854166666667,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",4,-1.05362641221248,1.00799257625885,-0.929290446552942
"6505",2.19729999995229,5.53159999990476,4.83139999985701,3.91470000004779,1,4,3,2,7.27864583333333,7.23958333333333,6.96614583333333,6.94010416666667,0,24,"62a7c4d5266dfb89bf94fec8",4.1869,2.19729999995229,7.27864583333333,7.10611979166667,0.230034722222224,7.27864583333333,6.94010416666667,7.23958333333333,6.96614583333333,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",3,-1.02475993516556,0.647927846692622,-1.16827741842842
"6506",-1,4.91920000004779,-1,-1,-1,1,-1,-1,7.79947916666667,7.83854166666667,7.98177083333333,8.90625,1,25,"62a7c4d5266dfb89bf94fec8",1.3188,4.91920000004779,7.83854166666667,8.13151041666667,1.03298611111111,8.90625,7.79947916666667,7.98177083333333,7.83854166666667,1,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"XOR",4,-0.995893458118644,1.05012781056979,-0.677026420684383
"6507",2.76629999995225,5.81779999995229,6.65159999990442,4.07799999999998,1,3,4,2,8.85416666666667,8.56770833333333,8.88020833333333,8.0078125,0,26,"62a7c4d5266dfb89bf94fec8",4.5358,2.76629999995225,8.85416666666667,8.57747395833333,0.403645833333334,8.88020833333333,8.0078125,8.85416666666667,8.56770833333333,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.967026981071727,1.2250528742243,-1.06206098648376
"6508",-1,-1,-1,3.08549999999991,-1,-1,-1,1,8.6328125,8.25520833333333,8.25520833333333,7.95572916666667,1,27,"62a7c4d5266dfb89bf94fec8",1.8185,3.08549999999991,7.95572916666667,8.27473958333333,0.477430555555557,8.6328125,7.95572916666667,8.25520833333333,8.25520833333333,1,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"XOR",3,-0.93816050402481,1.10630812298438,-1.01691900290728
"6509",1.20060000014314,4.91870000004769,5.53560000014318,3.66990000009537,1,3,4,2,8.046875,7.83854166666667,8.03385416666667,7.6953125,0,28,"62a7c4d5266dfb89bf94fec8",5.8191,1.20060000014314,8.046875,7.90364583333333,0.190972222222221,8.046875,7.6953125,8.03385416666667,7.83854166666667,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",3,-0.909294026977892,0.960750040819308,-1.19217611561596
"6510",-1,-1,-1,4.10100000000011,-1,-1,-1,1,7.74739583333333,7.96875,8.359375,8.9453125,1,29,"62a7c4d5266dfb89bf94fec8",1.9686,4.10100000000011,8.9453125,8.25520833333333,0.920138888888891,8.9453125,7.74739583333333,8.359375,7.96875,1,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"XOR",4,-0.880427549930975,1.09864717129148,-0.746067101448407
"6511",2.26830000019072,6.35240000009549,4.25160000014307,5.35240000009549,1,4,2,3,8.76302083333333,7.1484375,9.08854166666667,8.046875,0,30,"62a7c4d5266dfb89bf94fec8",5.251,2.26830000019072,8.76302083333333,8.26171875,1.10243055555556,9.08854166666667,7.1484375,8.76302083333333,8.046875,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",3,-0.851561072884058,1.10120082185578,-0.634539847906517
"6512",4.33569999980932,3.70219999980941,1.96800000000007,4.96919999980923,3,2,1,4,8.359375,8.21614583333333,8.046875,8.03385416666667,0,31,"62a7c4d5266dfb89bf94fec8",4.0746,1.96800000000007,8.046875,8.1640625,0.260416666666666,8.359375,8.03385416666667,8.21614583333333,8.046875,4,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"OR",4,-0.822694595837141,1.06289606339129,-1.1496895428381
"6513",-1,-1,-1,1.58459999990464,-1,-1,-1,1,8.21614583333333,7.890625,8.84114583333333,8.3203125,1,32,"62a7c4d5266dfb89bf94fec8",3.6419,1.58459999990464,8.3203125,8.31705729166667,0.698784722222221,8.84114583333333,7.890625,8.3203125,8.21614583333333,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",3,-0.793828118790224,1.12290685165233,-0.881493052177846
"6514",-1,-1,-1,4.6350999999047,-1,-1,-1,1,8.95833333333333,8.359375,7.66927083333333,7.98177083333333,1,33,"62a7c4d5266dfb89bf94fec8",5.899,4.6350999999047,7.98177083333333,8.2421875,0.954861111111109,8.95833333333333,7.66927083333333,8.359375,7.98177083333333,1,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"XOR",2,-0.764961641743306,1.09353987016288,-0.724823815059479
"6515",2.43490000009524,-1,-1,-1,1,-1,-1,-1,8.93229166666667,7.23958333333333,8.03385416666667,8.90625,1,34,"62a7c4d5266dfb89bf94fec8",1.9207,2.43490000009524,8.93229166666667,8.27799479166667,0.872395833333334,8.93229166666667,7.23958333333333,8.90625,8.03385416666667,1,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"XOR",2,-0.736095164696389,1.10758494826653,-0.775276620233189
"6516",2.05090000009523,6.02720000004751,5.19280000019057,4.14260000014292,1,4,3,2,8.84114583333333,7.76041666666667,8.50260416666667,8.29427083333333,0,35,"62a7c4d5266dfb89bf94fec8",4.6582,2.05090000009523,8.84114583333333,8.349609375,0.655381944444443,8.84114583333333,7.76041666666667,8.50260416666667,8.29427083333333,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",2,-0.707228687649472,1.13567510447382,-0.90804716016401
"6517",-1,-1,9.23730000019077,-1,-1,-1,1,-1,7.109375,7.66927083333333,7.76041666666667,8.89322916666667,1,36,"62a7c4d5266dfb89bf94fec8",2.8048,9.23730000019077,7.76041666666667,7.85807291666667,1.38020833333333,8.89322916666667,7.109375,7.76041666666667,7.66927083333333,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",3,-0.678362210602555,0.942874486869213,-0.464593556795072
"6518",4.20229999995217,2.73509999990461,7.28709999990451,6.16970000004767,2,1,4,3,8.58072916666667,7.70833333333333,7.47395833333333,7.66927083333333,0,37,"62a7c4d5266dfb89bf94fec8",5.7018,2.73509999990461,7.70833333333333,7.85807291666667,0.963541666666668,8.58072916666667,7.47395833333333,7.70833333333333,7.66927083333333,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.649495733555637,0.942874486869213,-0.719512993462244
"6519",3.13449999999989,-1,-1,-1,1,-1,-1,-1,8.42447916666667,7.95572916666667,7.96875,8.9453125,1,38,"62a7c4d5266dfb89bf94fec8",0.7253,3.13449999999989,8.42447916666667,8.32356770833333,0.828993055555555,8.9453125,7.95572916666667,8.42447916666667,7.96875,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",4,-0.62062925650872,1.12546050221662,-0.801830728219353
"6520",-1,-1,-1,3.50150000000008,-1,-1,-1,1,8.25520833333333,8.25520833333333,8.29427083333333,8.28125,1,39,"62a7c4d5266dfb89bf94fec8",1.2575,3.50150000000008,8.28125,8.271484375,0.0303819444444429,8.29427083333333,8.25520833333333,8.28125,8.25520833333333,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",4,-0.591762779461803,1.10503129770223,-1.29042631516477
"6521",2.75200000000018,5.11960000014324,4.36870000004774,2.00160000014307,2,4,3,1,7.00520833333333,7.08333333333333,6.94010416666667,6.70572916666667,0,40,"62a7c4d5266dfb89bf94fec8",4.0879,2.00160000014307,6.70572916666667,6.93359375,0.199652777777779,7.08333333333333,6.70572916666667,7.00520833333333,6.94010416666667,4,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"OR",2,-0.562896302414886,0.580256106738685,-1.18686529401873
"6522",10.0554999999999,-1,-1,-1,1,-1,-1,-1,8.6328125,8.95833333333333,8.50260416666667,8.26822916666667,1,41,"62a7c4d5266dfb89bf94fec8",4.4189,10.0554999999999,8.6328125,8.59049479166667,0.490451388888886,8.95833333333333,8.26822916666667,8.6328125,8.50260416666667,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",2,-0.534029825367969,1.23016017535291,-1.00895277051143
"6523",8.73670000004768,4.40199999999982,7.9367999999522,6.76940000009517,4,1,3,2,6.92708333333333,7.08333333333333,6.70572916666667,7.890625,0,42,"62a7c4d5266dfb89bf94fec8",6.4696,4.40199999999982,7.08333333333333,7.15169270833333,0.985243055555554,7.890625,6.70572916666667,7.08333333333333,6.92708333333333,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.505163348321051,0.665803400642717,-0.706235939469163
"6524",-1,-1,4.33609999990449,-1,-1,-1,1,-1,8.95833333333333,7.3828125,8.93229166666667,6.70572916666667,1,43,"62a7c4d5266dfb89bf94fec8",1.6183,4.33609999990449,8.93229166666667,7.99479166666667,1.28472222222222,8.95833333333333,6.70572916666667,8.93229166666667,7.3828125,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",4,-0.476296871274134,0.996501148719503,-0.523012594364632
"6525",2.66409999990469,-1,-1,-1,1,-1,-1,-1,7.96875,8.33333333333333,7.78645833333333,6.84895833333333,0,44,"62a7c4d5266dfb89bf94fec8",1.3509,2.66409999990469,7.96875,7.734375,0.79861111111111,8.33333333333333,6.84895833333333,7.96875,7.78645833333333,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.447430394227217,0.894355126147522,-0.820418603809668
"6526",4.8518999998571,3.55100000000016,2.13429999995242,4.2013999998569,4,2,1,3,7.17447916666667,8.64583333333333,9.03645833333333,7.8125,0,45,"62a7c4d5266dfb89bf94fec8",3.3373,2.13429999995242,9.03645833333333,8.16731770833333,1.15885416666667,9.03645833333333,7.17447916666667,8.64583333333333,7.8125,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",2,-0.4185639171803,1.06417288867344,-0.600019507524504
"6527",2.3843999998569,-1,-1,-1,1,-1,-1,-1,7.00520833333333,7.33072916666667,8.84114583333333,7.99479166666667,1,46,"62a7c4d5266dfb89bf94fec8",1.0702,2.3843999998569,7.00520833333333,7.79296875,1.39756944444444,8.84114583333333,7.00520833333333,7.99479166666667,7.33072916666667,1,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"XOR",2,-0.389697440133382,0.917337981226217,-0.453971913600607
"6528",4.35230000019078,2.91820000004782,1.98440000009555,3.58480000019085,4,2,1,3,8.03385416666667,8.9453125,8.25520833333333,8.26822916666667,0,47,"62a7c4d5266dfb89bf94fec8",2.9394,1.98440000009555,8.25520833333333,8.37565104166667,0.759548611111109,8.9453125,8.03385416666667,8.26822916666667,8.25520833333333,4,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"OR",3,-0.360830963086465,1.14588970673102,-0.844317300997217
"6529",3.96809999990455,4.51859999990461,2.32890000009525,3.30309999990459,3,4,1,2,7.98177083333333,8.93229166666667,9.03645833333333,7.76041666666667,0,48,"62a7c4d5266dfb89bf94fec8",3.1098,2.32890000009525,9.03645833333333,8.427734375,0.811631944444443,9.03645833333333,7.76041666666667,8.93229166666667,7.98177083333333,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",2,-0.331964486039548,1.16631891124542,-0.81245237141382
"6530",1.91729999995232,4.07579999995232,2.95070000004762,4.70849999999996,1,3,2,4,8.84114583333333,7.04427083333333,8.203125,6.84895833333333,0,49,"62a7c4d5266dfb89bf94fec8",5.9556,1.91729999995232,8.84114583333333,7.734375,1.47569444444444,8.84114583333333,6.84895833333333,8.203125,7.04427083333333,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",2,-0.303098008992631,0.894355126147522,-0.406174519225512
"6531",2.73429999995233,-1,-1,-1,1,-1,-1,-1,7.74739583333333,7.7734375,8.25520833333333,7.96875,1,50,"62a7c4d5266dfb89bf94fec8",3.1156,2.73429999995233,7.74739583333333,7.93619791666667,0.425347222222221,8.25520833333333,7.74739583333333,7.96875,7.7734375,1,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"XOR",3,-0.274231531945714,0.973518293640807,-1.04878393249068
"6532",4.31990000009546,-1,-1,-1,1,-1,-1,-1,7.66927083333333,8.046875,7.890625,8.26822916666667,1,51,"62a7c4d5266dfb89bf94fec8",0.8854,4.31990000009546,7.66927083333333,7.96875,0.399305555555557,8.26822916666667,7.66927083333333,8.046875,7.890625,1,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"XOR",3,-0.245365054898796,0.986286546462304,-1.06471639728238
"6533",1.05109999990464,-1,-1,-1,1,-1,-1,-1,8.85416666666667,8.6328125,9.0625,8.6328125,1,52,"62a7c4d5266dfb89bf94fec8",1.5284,1.05109999990464,8.85416666666667,8.79557291666667,0.355902777777777,9.0625,8.6328125,8.85416666666667,8.6328125,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",3,-0.216498577851879,1.31060016812834,-1.09127050526854
"6534",3.30150000000003,5.40190000009557,3.90200000000004,1.68410000014319,2,4,3,1,7.6953125,7.87760416666667,7.99479166666667,9.0625,0,53,"62a7c4d5266dfb89bf94fec8",4.487,1.68410000014319,9.0625,8.15755208333333,1.20659722222222,9.0625,7.6953125,7.99479166666667,7.87760416666667,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",2,-0.187632100804962,1.06034241282699,-0.570809988739727
"6535",-1,-1,-1,2.50199999999995,-1,-1,-1,1,8.03385416666667,8.359375,8.93229166666667,7.99479166666667,1,54,"62a7c4d5266dfb89bf94fec8",1.0711,2.50199999999995,7.99479166666667,8.330078125,0.802951388888891,8.93229166666667,7.99479166666667,8.359375,8.03385416666667,1,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"XOR",4,-0.158765623758045,1.12801415278093,-0.81776319301105
"6536",3.56849999999986,2.9175999999045,1.30089999985694,4.11889999985692,3,2,1,4,8.21614583333333,8.03385416666667,8.33333333333333,8.84114583333333,0,55,"62a7c4d5266dfb89bf94fec8",3.7402,1.30089999985694,8.33333333333333,8.35611979166667,0.646701388888888,8.84114583333333,8.03385416666667,8.33333333333333,8.21614583333333,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.129899146711127,1.13822875503812,-0.913357981761242
"6537",1.30099999999993,-1,-1,-1,1,-1,-1,-1,7.55208333333333,8.64583333333333,8.91927083333333,7.56510416666667,1,56,"62a7c4d5266dfb89bf94fec8",1.4845,1.30099999999993,7.55208333333333,8.17057291666667,0.998263888888888,8.91927083333333,7.55208333333333,8.64583333333333,7.56510416666667,1,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"XOR",3,-0.10103266966421,1.06544971395559,-0.698269707073314
"6538",1.80079999995223,3.98470000004772,5.1350999999047,4.5187000000476,1,2,4,3,7.82552083333333,8.50260416666667,7.55208333333333,7.74739583333333,0,57,"62a7c4d5266dfb89bf94fec8",3.9861,1.80079999995223,7.82552083333333,7.90690104166667,0.794270833333336,8.50260416666667,7.55208333333333,7.82552083333333,7.74739583333333,4,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.072166192617293,0.96202686610146,-0.823074014608282
"6539",3.95360000014307,3.20160000014312,4.61880000019073,1.81820000004768,3,2,4,1,7.23958333333333,7.17447916666667,7.03125,6.70572916666667,0,58,"62a7c4d5266dfb89bf94fec8",4.3528,1.81820000004768,6.70572916666667,7.03776041666667,0.269097222222224,7.23958333333333,6.70572916666667,7.17447916666667,7.03125,4,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"OR",2,-0.0432997155703758,0.621114515767478,-1.14437872124087
"6540",5.10220000004756,6.0522000000476,2.63479999995229,6.63620000004767,2,3,1,4,8.984375,8.90625,7.78645833333333,8.59375,0,59,"62a7c4d5266dfb89bf94fec8",5.3694,2.63479999995229,7.78645833333333,8.56770833333333,0.555555555555557,8.984375,7.78645833333333,8.90625,8.59375,4,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"OR",3,-0.0144332385234586,1.22122239837786,-0.969121608532185
"6541",5.05220000004761,6.35270000004766,3.2352000000476,6.93650000000002,2,3,1,4,7.95572916666667,7.87760416666667,8.73697916666667,8.6328125,0,60,"62a7c4d5266dfb89bf94fec8",4.4696,3.2352000000476,8.73697916666667,8.30078125,0.581597222222223,8.73697916666667,7.87760416666667,8.6328125,7.95572916666667,4,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"OR",3,0.0144332385234586,1.11652272524158,-0.953189143740487
"6542",2.20129999995242,-1,-1,-1,1,-1,-1,-1,8.73697916666667,7.00520833333333,7.08333333333333,6.82291666666667,1,61,"62a7c4d5266dfb89bf94fec8",10.7066,2.20129999995242,8.73697916666667,7.412109375,1.76649305555556,8.73697916666667,6.82291666666667,7.08333333333333,7.00520833333333,1,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"XOR",3,0.0432997155703758,0.767949423214697,-0.228261995718207
"6543",-1,3.01840000009543,-1,-1,-1,1,-1,-1,8.6328125,7.66927083333333,8.90625,8.42447916666667,1,62,"62a7c4d5266dfb89bf94fec8",1.0037,3.01840000009543,7.66927083333333,8.408203125,0.6640625,8.90625,7.66927083333333,8.6328125,8.42447916666667,1,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"XOR",4,0.072166192617293,1.15865795955252,-0.902736338566776
"6544",-1,-1,-1,3.88599999999997,-1,-1,-1,1,8.95833333333333,8.984375,7.12239583333333,8.85416666666667,1,63,"62a7c4d5266dfb89bf94fec8",0.717,3.88599999999997,8.85416666666667,8.47981770833333,0.672743055555557,8.984375,7.12239583333333,8.95833333333333,8.85416666666667,1,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"XOR",4,0.10103266966421,1.18674811575981,-0.897425516969542
"6545",-1,2.46829999995248,-1,-1,-1,1,-1,-1,6.08072916666667,6.09375,6.1328125,5.8984375,1,64,"62a7c4d5266dfb89bf94fec8",0.3909,2.46829999995248,6.09375,6.05143229166667,0.108506944444446,6.1328125,5.8984375,6.09375,6.08072916666667,1,4.1796875,9.9609375,FALSE,TRUE,FALSE,FALSE,"XOR",3,0.129899146711127,0.234236455276105,-1.24262892078967
"6546",2.99179999995226,2.40929999995228,1.35699999999997,3.5767999999523,3,2,1,4,8.84114583333333,8.203125,8.046875,8.89322916666667,0,65,"62a7c4d5266dfb89bf94fec8",2.5405,1.35699999999997,8.046875,8.49609375,0.529513888888891,8.89322916666667,8.046875,8.84114583333333,8.203125,4,4.1796875,9.9609375,TRUE,FALSE,FALSE,FALSE,"OR",2,0.158765623758045,1.19313224217056,-0.985054073323883
"6547",2.38589999985697,-1,-1,-1,1,-1,-1,-1,8.73697916666667,8.25520833333333,7.82552083333333,7.20052083333333,1,66,"62a7c4d5266dfb89bf94fec8",0.6344,2.38589999985697,8.73697916666667,8.00455729166667,0.976562500000003,8.73697916666667,7.20052083333333,8.25520833333333,7.82552083333333,1,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"XOR",4,0.187632100804962,1.00033162456595,-0.711546761066393
"6548",-1,-1,-1,1.90099999999984,-1,-1,-1,1,7.82552083333333,8.25520833333333,7.12239583333333,7.1484375,1,67,"62a7c4d5266dfb89bf94fec8",3.1686,1.90099999999984,7.1484375,7.587890625,0.889756944444443,8.25520833333333,7.12239583333333,7.82552083333333,7.1484375,1,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"XOR",4,0.216498577851879,0.836897988450784,-0.764654977038724
"6549",-1,2.08349999999996,-1,-1,-1,1,-1,-1,6.80989583333333,8.48958333333333,8.84114583333333,8.56770833333333,0,68,"62a7c4d5266dfb89bf94fec8",0.873,2.08349999999996,8.48958333333333,8.17708333333333,0.885416666666667,8.84114583333333,6.80989583333333,8.56770833333333,8.48958333333333,1,4.1796875,9.9609375,FALSE,FALSE,TRUE,FALSE,"OR",2,0.245365054898796,1.06800336451989,-0.76731038783734
"6550",1.98470000004772,-1,-1,-1,1,-1,-1,-1,8.2421875,6.640625,7.70833333333333,7.78645833333333,1,69,"62a7c4d5266dfb89bf94fec8",0.6697,1.98470000004772,8.2421875,7.59440104166667,0.863715277777779,8.2421875,6.640625,7.78645833333333,7.70833333333333,1,4.1796875,9.9609375,FALSE,FALSE,FALSE,TRUE,"XOR",4,0.274231531945714,0.839451639015084,-0.780587441830421
