"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","sex","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","NChosen","minValue","maxValue","isBestFirst","isWorstFirst","catChoiceCondition","conflict","multiTarget"
"2483",2.9081866259221,-1,-1,-1,1,-1,-1,-1,6.11095874340503,2.4165086622362,2.34215674462256,8.10561935622971,1,82,1020,0,2.9081866259221,6.11095874340503,4.74381087662338,4.48241130614178,8.10561935622971,2.34215674462256,1,0,1,0,0,"XOR",3,FALSE
"2484",-1,-1,2.64759376482107,-1,-1,-1,1,-1,3.23017863484172,5.98936402952516,7.44945179332386,0,0,83,1020,0,2.64759376482107,7.44945179332386,4.16724861442269,4.37627090520157,7.44945179332386,0,1,0,1,1,0,"OR",1,FALSE
"2485",-1,-1,-1,-1,-1,-1,-1,-1,0.888885894379058,2.67884093445617,2.18925178825081,1.08784465046672,1,84,1020,0,-1,-10,1.71120581688819,1.2901801567573,2.67884093445617,0.888885894379058,0,0,1,-1,-1,"XOR",3,FALSE
"2486",1.40837383596227,3.16816060082056,2.23247690778226,3.53615424595773,1,3,2,4,4.93313876065341,5.57519689782873,9.15986296418425,7.35833502435065,0,85,1020,0,1.40837383596227,4.93313876065341,6.75663341175426,3.20430606990666,9.15986296418425,4.93313876065341,4,0,1,0,1,"OR",1,FALSE
"2487",-1,-1,4.46528082713485,-1,-1,-1,1,-1,1.69336096032873,4.22489314884334,6.68330204951299,3.8735446682224,1,86,1020,0,4.46528082713485,6.68330204951299,4.11877520672687,3.41936912371483,6.68330204951299,1.69336096032873,1,0,1,1,0,"XOR",1,FALSE
"2488",-1,-1,-1,3.02560372184962,-1,-1,-1,1,0.557908887987013,0.00482732599431801,2.31262999695617,6.45735307173295,0,87,1020,0,3.02560372184962,6.45735307173295,2.33317982066761,5.49889766808712,6.45735307173295,0.00482732599431801,1,0,1,1,0,"OR",1,FALSE
"2489",-1,-1,5.18406324484386,-1,-1,-1,1,-1,2.21826330407873,2.90982333096591,1.96461070667614,0.261848746956169,0,88,1020,0,5.18406324484386,1.96461070667614,1.83863652216924,1.42824907839556,2.90982333096591,0.261848746956169,1,0,1,0,0,"OR",3,FALSE
"2490",5.9503705969546,-1,-1,2.43038841593079,2,-1,-1,1,5.86963207690747,1.61722554788961,5.34381816913555,6.2075052632914,0,89,1020,0,2.43038841593079,6.2075052632914,4.75954526430601,1.93061333198052,6.2075052632914,1.61722554788961,2,0,1,1,0,"OR",2,FALSE
"2491",-1,-1,-1,-1,-1,-1,-1,-1,0,0.692939262885552,2.46684284953328,2.79635342684659,1,90,1020,0,-1,-10,1.48903388481636,1.74309272270698,2.79635342684659,0,0,0,1,-1,-1,"XOR",3,FALSE
"2492",5.00242905085906,-1,-1,-1,1,-1,-1,-1,6.89573609983766,2.32776988636364,4.5649461622362,2.80836229200487,1,91,1020,0,5.00242905085906,6.89573609983766,4.14920361011059,3.66204331963609,6.89573609983766,2.32776988636364,1,0,1,1,0,"XOR",2,FALSE
"2493",-1,3.68663105508313,-1,-1,-1,1,-1,-1,6.26346736759334,5.66433200588474,7.53212668678977,2.47833648285308,1,92,1020,0,3.68663105508313,5.66433200588474,5.48456563578024,2.73008140134605,7.53212668678977,2.47833648285308,1,0,1,0,0,"XOR",5,FALSE
"2494",-1,-1,2.00932508008555,-1,-1,-1,1,-1,1.64687119521104,2.47294636515828,7.03179693841315,0.294229086343344,0,93,1020,0,2.00932508008555,7.03179693841315,2.86146089628145,5.5604480561756,7.03179693841315,0.294229086343344,1,0,1,1,0,"OR",1,FALSE
"2495",4.96233971603215,-1,-1,-1,1,-1,-1,-1,7.6607761135349,7.68483347706981,6.95835658482143,7.46601847859172,1,94,1020,0,4.96233971603215,7.6607761135349,7.44249616350446,0.323116418087122,7.68483347706981,6.95835658482143,1,0,1,0,0,"XOR",4,FALSE
"2496",-1,-1,-1,-1,-1,-1,-1,-1,2.89793336546266,1.99936903916396,2.43418507761769,1.78328873275162,1,95,1020,0,-1,-10,2.27869405374899,0.825652415618236,2.89793336546266,1.78328873275162,0,0,1,-1,-1,"XOR",3,FALSE
"2497",-1,-1,3.84083536919206,-1,-1,-1,1,-1,3.84861537388393,2.53267362520292,6.34903548599838,7.27260837307224,1,96,1020,0,3.84083536919206,6.34903548599838,5.00073321453937,3.02916687804383,7.27260837307224,2.53267362520292,1,0,1,0,0,"XOR",3,FALSE
"2498",-1,-1,3.55574198509566,-1,-1,-1,1,-1,0,4.78617878703328,3.70141760095373,3.12340674462256,1,97,1020,0,3.55574198509566,3.70141760095373,2.90275078315239,2.51123733850785,4.78617878703328,0,1,0,1,0,0,"XOR",3,FALSE
"2499",-1,-1,-1,4.39995447779074,-1,-1,-1,1,2.32776988636364,1.72994242086039,1.96972339184253,2.98762333857549,1,98,1020,0,4.39995447779074,2.98762333857549,2.25376475941051,0.978478105553301,2.98762333857549,1.72994242086039,1,0,1,1,0,"XOR",2,FALSE
"2500",-1,-1,-1,2.74861853802577,-1,-1,-1,1,0,4.35849672788149,6.34903548599838,7.31557078175731,1,99,1020,0,2.74861853802577,7.31557078175731,4.50577574890929,3.74639337713068,7.31557078175731,0,1,0,1,1,0,"XOR",1,FALSE
"2501",-1,-1,3.14045600802638,-1,-1,-1,1,-1,2.57734026227679,1.96461070667614,6.45338974989854,9.83010031960227,1,100,1020,0,3.14045600802638,6.45338974989854,5.20636025961343,6.16498674665179,9.83010031960227,1.96461070667614,1,0,1,0,0,"XOR",5,FALSE
"2502",-1,3.54961784393527,-1,-1,-1,1,-1,-1,2.18925178825081,3.32355449726055,1.08186003449675,2.89793336546266,0,101,1020,0,3.54961784393527,3.32355449726055,2.37314992136769,1.26720610119048,3.32355449726055,1.08186003449675,1,0,1,1,0,"OR",3,FALSE
"2503",-1,-1,4.78318312996998,-1,-1,-1,1,-1,1.85427182680601,2.03884372463474,2.30474298650568,1.9255323533888,1,102,1020,0,4.78318312996998,2.30474298650568,2.03084772283381,0.365193684895833,2.30474298650568,1.85427182680601,1,0,1,1,0,"XOR",3,FALSE
"2504",-1,-1,3.02800716902129,-1,-1,-1,1,-1,2.53267362520292,1.18221134334416,3.70902717887581,0.89043158989448,0,103,1020,0,3.02800716902129,3.70902717887581,2.07858593432934,2.17392165939529,3.70902717887581,0.89043158989448,1,0,1,1,0,"OR",1,FALSE
"2505",-1,-1,2.59614776214585,4.70796375814825,-1,-1,1,2,1.17016284496753,8.57987044693588,6.1932373046875,3.92887264103084,0,104,1020,0,2.59614776214585,6.1932373046875,4.96803580940544,4.81577951670725,8.57987044693588,1.17016284496753,2,0,1,0,0,"OR",2,FALSE
"2506",-1,2.65728723211214,-1,-1,-1,1,-1,-1,1.76493855265828,9.10869647930195,5.50350040584416,3.12340674462256,1,105,1020,0,2.65728723211214,9.10869647930195,4.87513554560674,5.64474791159361,9.10869647930195,1.76493855265828,1,0,1,1,0,"XOR",2,FALSE
"2507",-1,2.49275390198454,-1,-1,-1,1,-1,-1,5.16697474888393,6.45338974989854,7.60461584314123,6.3370266208401,1,106,1020,0,2.49275390198454,6.45338974989854,6.39050174069095,1.61881880326705,7.60461584314123,5.16697474888393,1,0,1,0,0,"XOR",3,FALSE
"2508",-1,-1,4.8332879699301,-1,-1,-1,1,-1,2.19991312398539,2.57734026227679,2.93463372564935,1.08186003449675,1,107,1020,0,4.8332879699301,2.93463372564935,2.19843678660207,0.981595918729707,2.93463372564935,1.08186003449675,1,0,1,1,0,"XOR",3,FALSE
"2509",1.73609730508178,-1,2.52807352086529,3.44791956688277,1,-1,2,3,7.6607761135349,6.09613591974432,6.47732821377841,4.98172908634334,0,108,1020,0,1.73609730508178,7.6607761135349,6.30399233335024,1.80904504024621,7.6607761135349,4.98172908634334,3,0,1,1,0,"OR",1,FALSE
"2510",-1,3.31261711614206,2.53660139604472,-1,-1,2,1,-1,5.90966162743507,7.32393339082792,5.66433200588474,1.9255323533888,0,109,1020,0,2.53660139604472,5.66433200588474,5.20586484438413,2.82409139525839,7.32393339082792,1.9255323533888,2,0,1,0,0,"OR",1,FALSE
"2511",4.7142073311843,-1,-1,-1,1,-1,-1,-1,8.10613458806818,2.38821054433847,1.7464694729099,2.36752200436282,1,110,1020,0,4.7142073311843,8.10613458806818,3.65208415241985,5.93873391419778,8.10613458806818,1.7464694729099,1,0,1,1,0,"XOR",3,FALSE
"2512",4.66652650712058,-1,-1,-1,1,-1,-1,-1,3.36770590249594,2.04653256899351,9.08475801542208,4.5649461622362,1,111,1020,0,4.66652650712058,3.36770590249594,4.76598566228693,5.75836313751353,9.08475801542208,2.04653256899351,1,0,1,0,0,"XOR",3,FALSE
"2513",-1,-1,-1,3.79060755809769,-1,-1,-1,1,5.8280171976461,1.18221134334416,0.342938311688312,6.24147093141234,1,112,1020,0,3.79060755809769,6.24147093141234,3.39865944602273,3.79041531385281,6.24147093141234,0.342938311688312,1,0,1,1,0,"XOR",4,FALSE
"2514",4.03362760692835,2.64965389482677,-1,1.76983232796192,3,2,-1,1,4.51552353896104,6.67331447849026,0,5.91905470018263,0,113,1020,0,1.76983232796192,5.91905470018263,4.27697317940848,3.19512173210904,6.67331447849026,0,3,0,1,0,0,"OR",1,FALSE
"2515",-1,3.42291584610939,-1,-1,-1,1,-1,-1,8.85357745282062,5.8134718065138,6.42322887073864,6.60296551592938,1,114,1020,0,3.42291584610939,5.8134718065138,6.92331091150061,2.57368872176001,8.85357745282062,5.8134718065138,1,0,1,0,1,"XOR",4,FALSE
"2516",-1,-1,-1,-1,-1,-1,-1,-1,2.49850979099026,1.53653231534091,0,1.78328873275162,1,115,1020,0,-1,-10,1.4545827097707,1.39190277495942,2.49850979099026,0,0,0,1,-1,-1,"XOR",3,FALSE
"2517",-1,2.48079771688208,-1,-1,-1,1,-1,-1,3.62155666599026,6.89573609983766,3.02864371956169,4.22489314884334,1,116,1020,0,2.48079771688208,6.89573609983766,4.44270740855824,3.2707049217059,6.89573609983766,3.02864371956169,1,0,1,1,0,"XOR",2,FALSE
"2518",-1,-1,-1,-1,-1,-1,-1,-1,0.690838702313312,1.08784465046672,3.8735446682224,2.47833648285308,1,117,1020,0,-1,-10,2.03264112596388,2.4545380563447,3.8735446682224,0.690838702313312,0,0,1,-1,-1,"XOR",3,FALSE
"2519",-1,-1,-1,-1,-1,-1,-1,-1,3.28693340351055,2.01585645799513,1.7464694729099,3.86149616984578,1,118,1020,0,-1,-10,2.72768887606534,1.51174305837392,3.86149616984578,1.7464694729099,0,0,1,-1,-1,"XOR",3,FALSE
"2520",2.26476439111866,-1,1.49676525010727,-1,2,-1,1,-1,5.70285549411526,1.36127422382305,5.91905470018263,3.02864371956169,0,119,1020,0,1.49676525010727,5.91905470018263,4.00295703442066,2.55479688768263,5.91905470018263,1.36127422382305,2,0,1,1,0,"OR",1,FALSE
"2521",-1,4.17339587491006,2.72526751994155,-1,-1,2,1,-1,6.54957957081981,6.33009080762987,9.54268022017046,4.72173517400568,0,120,1020,0,2.72526751994155,9.54268022017046,6.78602144315645,3.67554503601867,9.54268022017046,4.72173517400568,2,0,1,1,0,"OR",1,FALSE
"2522",3.33903339901008,-1,-1,-1,1,-1,-1,-1,6.17310362976867,7.57045200892857,5.96241344105114,2.33779709060471,1,121,1020,0,3.33903339901008,6.17310362976867,5.51094154258827,2.7460139551204,7.57045200892857,2.33779709060471,1,0,1,0,0,"XOR",2,FALSE
"2523",-1,-1,-1,2.52919551311061,-1,-1,-1,1,1.81257768110795,2.74748566862825,2.83364828530844,6.11095874340503,0,122,1020,0,2.52919551311061,6.11095874340503,3.37616759461242,3.64638819839015,6.11095874340503,1.81257768110795,1,0,1,1,0,"OR",1,FALSE
"2524",-1,3.95226696599275,-1,-1,-1,1,-1,-1,6.36033095322646,7.82703746448864,5.16697474888393,6.21991046063312,1,123,1020,0,3.95226696599275,7.82703746448864,6.39356340680804,1.91129874357413,7.82703746448864,5.16697474888393,1,0,1,1,0,"XOR",2,FALSE
"2525",-1,5.09443608485162,-1,-1,-1,1,-1,-1,2.55918824827516,3.32355449726055,3.23017863484172,1.4517964945211,0,124,1020,0,5.09443608485162,3.32355449726055,2.64117946872463,0.909833371381223,3.32355449726055,1.4517964945211,1,0,1,1,0,"OR",3,FALSE
"2526",4.45871811406687,-1,-1,-1,1,-1,-1,-1,2.10836038961039,1.55579405945617,1.86536912794237,0.692939262885552,0,125,1020,0,4.45871811406687,2.10836038961039,1.55561570997362,0.73699290618236,2.10836038961039,0.692939262885552,1,0,1,1,0,"OR",2,FALSE
"2527",-1,3.17488771118224,-1,-1,-1,1,-1,-1,4.14253532112419,6.36001388747971,2.36752200436282,2.03884372463474,1,126,1020,0,3.17488771118224,6.36001388747971,3.72722873440037,3.51038020410579,6.36001388747971,2.03884372463474,1,0,1,1,0,"XOR",2,FALSE
"2528",-1,5.13025289797224,-1,-1,-1,1,-1,-1,6.81357643821023,5.92111562753653,7.31557078175731,9.88748921976461,1,127,1020,0,5.13025289797224,5.92111562753653,7.48443801681717,3.20406827059659,9.88748921976461,5.92111562753653,1,0,1,0,1,"XOR",1,FALSE
"2529",5.80328556499444,-1,-1,-1,1,-1,-1,-1,7.48849051339286,7.56185160054789,7.57045200892857,5.51864029525162,1,128,1020,0,5.80328556499444,7.48849051339286,7.03485860453024,0.714124539197782,7.57045200892857,5.51864029525162,1,0,1,0,0,"XOR",4,FALSE
"2530",-1,-1,-1,5.08894745702855,-1,-1,-1,1,3.42893922483766,0.825274578936688,4.14253532112419,5.97604726816153,1,129,1020,0,5.08894745702855,5.97604726816153,3.59319909826502,3.17713089319535,5.97604726816153,0.825274578936688,1,0,1,1,0,"XOR",3,FALSE
"2531",-1,3.03330387501046,-1,-1,-1,1,-1,-1,1.78594415838068,6.15839970576299,1.47367403104708,3.10783088981331,1,130,1020,0,3.03330387501046,6.15839970576299,3.13146219625101,4.0359166793493,6.15839970576299,1.47367403104708,1,0,1,1,0,"XOR",1,FALSE
"2532",-1,-1,-1,3.68455209606327,-1,-1,-1,1,0.825274578936688,6.67248218090503,7.09857891132305,6.42322887073864,1,131,1020,0,3.68455209606327,6.42322887073864,5.25489113547585,2.45825036779627,7.09857891132305,0.825274578936688,1,0,1,0,0,"XOR",4,FALSE
"2533",-1,5.43518326012418,-1,-1,-1,1,-1,-1,3.92887264103084,5.96241344105114,0.748703201095779,1.47367403104708,0,132,1020,0,5.43518326012418,5.96241344105114,3.02841582855621,3.9119968166599,5.96241344105114,0.748703201095779,1,0,1,1,0,"OR",3,FALSE
"2534",1.94654794991948,-1,3.52236444596201,4.17840398708358,1,-1,2,3,6.15919237012987,1.4517964945211,6.66740912895698,6.24147093141234,0,133,1020,0,1.94654794991948,6.15919237012987,5.12996723125507,2.04992253026921,6.66740912895698,1.4517964945211,3,0,1,0,0,"OR",1,FALSE
"2535",-1,-1,2.81899809790775,-1,-1,-1,1,-1,1.34863122717127,5.1607523336039,8.00546621347403,5.33478179535308,1,134,1020,0,2.81899809790775,8.00546621347403,4.96240789240057,4.05741109476461,8.00546621347403,1.34863122717127,1,0,1,1,0,"XOR",1,FALSE
"2536",-1,-1,-1,-1,-1,-1,-1,-1,0.748703201095779,2.01482599431818,2.83364828530844,1.78927334872159,0,135,1020,0,-1,-10,1.846612707361,1.31604743726326,2.83364828530844,0.748703201095779,0,0,1,-1,-1,"OR",3,FALSE
"2537",-1,-1,4.66161207295954,-1,-1,-1,1,-1,3.25796152090097,2.93439592633929,7.66220290939529,3.84861537388393,0,136,1020,0,4.66161207295954,7.66220290939529,4.42579393262987,4.31521196902056,7.66220290939529,2.93439592633929,1,0,1,1,0,"OR",3,FALSE
"2538",-1,-1,3.86707028187811,-1,-1,-1,1,-1,1.78927334872159,2.83238002232143,3.84076799665179,1.17016284496753,1,137,1020,0,3.86707028187811,3.84076799665179,2.40814605316558,1.91016259131493,3.84076799665179,1.17016284496753,1,0,1,1,0,"XOR",2,FALSE
"2539",-1,-1,4.56100288196467,-1,-1,-1,1,-1,1.490478515625,1.90024636008523,8.07981813108766,2.06313888747971,1,138,1020,0,4.56100288196467,8.07981813108766,3.3834204735694,6.26186354335769,8.07981813108766,1.490478515625,1,0,1,1,0,"XOR",2,FALSE
"2540",-1,-1,-1,-1,-1,-1,-1,-1,3.31610345221185,1.36127422382305,1.78594415838068,2.71141943993506,0,139,1020,0,-1,-10,2.29368531858766,1.36322417816558,3.31610345221185,1.36127422382305,0,0,1,-1,-1,"OR",4,FALSE
"2541",-1,-1,-1,-1,-1,-1,-1,-1,9.88748921976461,1.64687119521104,4.03707132711039,1.18205281047078,0,140,1020,0,-1,-10,4.18837113813921,7.59882410883388,9.88748921976461,1.18205281047078,0,0,1,-1,-1,"OR",3,FALSE
"2542",-1,3.33081237203442,-1,-1,-1,1,-1,-1,2.01585645799513,8.00546621347403,7.66220290939529,3.84076799665179,1,141,1020,0,3.33081237203442,8.00546621347403,5.38107339437906,3.49919042545996,8.00546621347403,2.01585645799513,1,0,1,1,0,"XOR",1,FALSE
"2543",-1,-1,1.54080650000833,-1,-1,-1,1,-1,2.65303970931412,3.42893922483766,3.70902717887581,2.75897930194805,0,142,1020,0,1.54080650000833,3.70902717887581,3.13749635374391,0.762041100175865,3.70902717887581,2.65303970931412,1,0,1,1,0,"OR",2,FALSE
"2544",-1,4.83316215197556,-1,-1,-1,1,-1,-1,3.26572963169643,2.93463372564935,2.47274819906656,2.65303970931412,0,143,1020,0,4.83316215197556,2.93463372564935,2.83153781643162,0.578922420353084,3.26572963169643,2.47274819906656,1,0,1,0,0,"OR",2,FALSE
"2545",-1,-1,3.42186928004958,-1,-1,-1,1,-1,3.93755231584821,1.56039151278409,9.54268022017046,5.8449802150974,1,144,1020,0,3.42186928004958,9.54268022017046,5.22140106597504,5.76170553892722,9.54268022017046,1.56039151278409,1,0,1,1,0,"XOR",1,FALSE
"2546",-1,-1,-1,3.06293501704931,-1,-1,-1,1,4.60018009334416,0.976673473011364,1.94031554383117,5.2933254489651,1,145,1020,0,3.06293501704931,5.2933254489651,3.20262363978795,2.7876024122362,5.2933254489651,0.976673473011364,1,0,1,1,0,"XOR",1,FALSE
"2547",-1,-1,-1,3.70252858195454,-1,-1,-1,1,1.69336096032873,2.39859444754464,3.15428102171266,6.84714577414773,1,146,1020,0,3.70252858195454,6.84714577414773,3.52334555093344,4.43173363095238,6.84714577414773,1.69336096032873,1,0,1,1,0,"XOR",1,FALSE
"2548",-1,-1,-1,-1,-1,-1,-1,-1,0.955984933035714,2.10530863179789,2.99333052201705,2.10134530996347,1,147,1020,0,-1,-10,2.03899234920353,1.27245089708469,2.99333052201705,0.955984933035714,0,0,1,-1,-1,"XOR",3,FALSE
"2549",-1,-1,4.082360815024,3.55408370518126,-1,-1,2,1,1.61722554788961,4.60018009334416,3.88963575487013,7.33110700334821,0,148,1020,0,3.55408370518126,7.33110700334821,4.35953709986303,3.96209320464692,7.33110700334821,1.61722554788961,2,0,1,1,0,"OR",2,FALSE
"2550",4.50900784716941,-1,-1,-1,1,-1,-1,-1,6.26346736759334,2.10836038961039,2.43569113991477,3.19760012936282,1,149,1020,0,4.50900784716941,6.26346736759334,3.50127975662033,3.68291681463068,6.26346736759334,2.10836038961039,1,0,1,1,0,"XOR",1,FALSE
"2551",-1,-1,3.86782678007148,-1,-1,-1,1,-1,1.26880992542614,3.16708255123782,6.92779937347808,2.10134530996347,0,150,1020,0,3.86782678007148,6.92779937347808,3.36625929002638,4.74872011126894,6.92779937347808,1.26880992542614,1,0,1,1,0,"OR",1,FALSE
"2552",2.58948037400842,-1,-1,4.98143364791758,1,-1,-1,2,6.62024559912744,6.09613591974432,5.33478179535308,5.9253960151177,0,151,1020,0,2.58948037400842,6.62024559912744,5.99413983233563,0.834807689055734,6.62024559912744,5.33478179535308,2,0,1,1,0,"OR",2,FALSE
"2553",-1,-1,-1,2.88769294111989,-1,-1,-1,1,2.47294636515828,3.88963575487013,3.10783088981331,6.38256518871753,1,152,1020,0,2.88769294111989,6.38256518871753,3.96324454963981,3.22576085210363,6.38256518871753,2.47294636515828,1,0,1,1,0,"XOR",1,FALSE
"2554",-1,-1,-1,3.40062059205957,-1,-1,-1,1,1.47514046012581,7.19829608867695,6.99493804535308,10,1,153,1020,0,3.40062059205957,10,6.41709364853896,4.77720846861472,10,1.47514046012581,1,0,1,1,0,"XOR",4,FALSE
"2555",-1,-1,-1,-1,-1,-1,-1,-1,2.06313888747971,1.26880992542614,0.261848746956169,1.47514046012581,1,154,1020,0,-1,-10,1.26723450499696,1.06120584331034,2.06313888747971,0.261848746956169,0,0,1,-1,-1,"XOR",4,FALSE
"2556",-1,-1,-1,4.84606625698507,-1,-1,-1,1,6.99493804535308,7.02850738129058,5.78778948102679,6.38256518871753,0,155,1020,0,4.84606625698507,6.38256518871753,6.548450024097,0.640076476258117,7.02850738129058,5.78778948102679,1,0,1,0,0,"OR",1,FALSE
"2557",-1,1.39075829205103,2.30272187502123,2.79867531894706,-1,1,2,3,3.16708255123782,4.93111746651786,5.75402197899757,6.74917245840097,0,156,1020,0,1.39075829205103,4.93111746651786,5.15034861378855,2.13176512614989,6.74917245840097,3.16708255123782,3,0,1,0,0,"OR",1,FALSE
"2558",5.2756694869604,-1,1.88383484305814,2.88367031607777,3,-1,1,2,3.81500640472808,2.01482599431818,8.05766316203328,10,0,157,1020,0,1.88383484305814,8.05766316203328,5.97187389026989,5.37083481297348,10,2.01482599431818,3,0,1,0,0,"OR",1,FALSE
"2559",-1,-1,2.35382035886869,-1,-1,-1,1,-1,2.5830078125,0.955984933035714,8.05009321732955,3.81500640472808,1,158,1020,0,2.35382035886869,8.05009321732955,3.85102309189834,5.59876016724161,8.05009321732955,0.955984933035714,1,0,1,1,0,"XOR",1,FALSE
"2560",-1,-1,2.66357688209973,-1,-1,-1,1,-1,3.0133056640625,0.225267286424513,7.62970367035309,1.34863122717127,0,159,1020,0,2.66357688209973,7.62970367035309,3.05422696200284,6.10063561113366,7.62970367035309,0.225267286424513,1,0,1,1,0,"OR",1,FALSE
"2561",1.28876966517419,-1,-1,2.0086491801776,1,-1,-1,2,8.51419820413961,3.01921101359578,5.61098569399351,7.02303799715909,0,0,1021,0,1.28876966517419,8.51419820413961,6.041858227222,3.29645330255682,8.51419820413961,3.01921101359578,2,0,1,1,0,"OR",2,FALSE
